side,objectId,type,sourceDat,role,token,resolved,resolution,hash,guid,format,width,height
unity,30,0,Assets/NTSD/Config/Character/sound_nin.dat,bmpHeader:head,Assets/NTSD/Sprite/Character/sound_nin/sound_nin_f.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\sound_nin\sound_nin_f.bmp,EXACT,F9B1263A48C2ED81750D94E5DE013178976CF74652DE0E05A303825DAE14E19D,4e0c710afd57d2349b0169754854f890,BMP,120,120
unity,30,0,Assets/NTSD/Config/Character/sound_nin.dat,bmpHeader:small,Assets/NTSD/Sprite/Character/sound_nin/sound_nin_s.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\sound_nin\sound_nin_s.bmp,EXACT,8456446BDB9E48DF766F4CA9619A3C75893CA9F5239BA628152AA8ED28510EA9,85523637507df864eaa37317d3accd60,BMP,40,45
unity,30,0,Assets/NTSD/Config/Character/sound_nin.dat,sheet,Assets/NTSD/Sprite/Character/sound_nin/manda2.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\sound_nin\manda2.bmp,EXACT,C9D5AC7B0AFC4B4E9D7D3AFC8B1E8839070391819894A7D53602E25E350F55EF,5b9177dc271c4b94eb7f64532f84efd7,BMP,741,796
unity,30,0,Assets/NTSD/Config/Character/sound_nin.dat,sheet,Assets/NTSD/Sprite/Character/sound_nin/manda3.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\sound_nin\manda3.bmp,EXACT,AB1C1E2B2DA5257339C4E3B129C8562DD81E1931F776FB096F8670594C0CAF08,820b951450d729e47973acabf49d3be9,BMP,741,796
unity,30,0,Assets/NTSD/Config/Character/sound_nin.dat,sheet,Assets/NTSD/Sprite/Character/sound_nin/sand_nin.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\sound_nin\sand_nin.bmp,EXACT,99D1FAE13031023370B3B0E2D10FCC0D122360C05C9F646B23C65C7AA73E1240,5d667d9e70887784cae911d4d5218078,BMP,800,560
unity,30,0,Assets/NTSD/Config/Character/sound_nin.dat,sheet,Assets/NTSD/Sprite/Character/sound_nin/sound_nin.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\sound_nin\sound_nin.bmp,EXACT,B26DDCB67B3FEF6D2798C8D5A5A391F3DF4C4E8FAA4B02A81CAE357E3FD13BCB,dd8a50d4a859ace4ab9547b9ec778b8d,BMP,800,560
unity,2,0,Assets/NTSD/Config/Character/naruto.dat,bmp:head,Assets/NTSD/Sprite/Character/MingRen/naruto_f.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\MingRen\naruto_f.bmp,EXACT,B02318768DEB72CB59741ECA0D4EE1AE8A4945D019F40099DE5A188B95A072F4,43d5902f80a5abb43bc55177e224425e,BMP,120,120
unity,2,0,Assets/NTSD/Config/Character/naruto.dat,bmp:small,Assets/NTSD/Sprite/Character/MingRen/naruto_s.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\MingRen\naruto_s.bmp,EXACT,113782BE55E3543A23F38FBE22C2D91AF2C1CCBCA11966DB92FEEFA5BA0014DD,1ac08583b5d010f42a1e5888c4f017bf,BMP,40,45
unity,2,0,Assets/NTSD/Config/Character/naruto.dat,bmpHeader:head,Assets/NTSD/Sprite/Character/MingRen/naruto_f.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\MingRen\naruto_f.bmp,EXACT,B02318768DEB72CB59741ECA0D4EE1AE8A4945D019F40099DE5A188B95A072F4,43d5902f80a5abb43bc55177e224425e,BMP,120,120
unity,2,0,Assets/NTSD/Config/Character/naruto.dat,bmpHeader:small,Assets/NTSD/Sprite/Character/MingRen/naruto_s.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\MingRen\naruto_s.bmp,EXACT,113782BE55E3543A23F38FBE22C2D91AF2C1CCBCA11966DB92FEEFA5BA0014DD,1ac08583b5d010f42a1e5888c4f017bf,BMP,40,45
unity,2,0,Assets/NTSD/Config/Character/naruto.dat,sheet,Assets/NTSD/Sprite/Character/MingRen/naruto_0.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\MingRen\naruto_0.bmp,EXACT,6C043F054E783F1029EDBFDC0FFAE568D069014A205B385DDE14A3F39FD56868,4910ea141c38d0743a43d3a0789613f3,BMP,800,560
unity,2,0,Assets/NTSD/Config/Character/naruto.dat,sheet,Assets/NTSD/Sprite/Character/MingRen/naruto_2.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\MingRen\naruto_2.bmp,EXACT,3204AF02BED7295DCF1172F2B8F4707C4604F3EB4188793722269A5C67A45E59,7eede661ae05cf445af227a542300894,BMP,800,560
unity,1,0,Assets/NTSD/Config/Character/sakura.dat,bmp:head,Assets/NTSD/Sprite/Character/XiaoYing/sakura_f.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\XiaoYing\sakura_f.bmp,EXACT,AA644BF26B7E6B87282683CF66C1412F1229FA93179DD690B3D6FA4DDD0FC039,d0e1550d0832297479196dafa8eecb46,BMP,120,120
unity,1,0,Assets/NTSD/Config/Character/sakura.dat,bmp:small,Assets/NTSD/Sprite/Character/XiaoYing/sakura_s.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\XiaoYing\sakura_s.bmp,EXACT,DD60212BDB8B0A89A7D7079E579F772A1B2000405452D21EAF7FB7A11ED198BB,19e3abeb404fb824aa7c6949c6bf4f67,BMP,40,45
unity,1,0,Assets/NTSD/Config/Character/sakura.dat,bmpHeader:head,Assets/NTSD/Sprite/Character/XiaoYing/sakura_f.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\XiaoYing\sakura_f.bmp,EXACT,AA644BF26B7E6B87282683CF66C1412F1229FA93179DD690B3D6FA4DDD0FC039,d0e1550d0832297479196dafa8eecb46,BMP,120,120
unity,1,0,Assets/NTSD/Config/Character/sakura.dat,bmpHeader:small,Assets/NTSD/Sprite/Character/XiaoYing/sakura_s.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\XiaoYing\sakura_s.bmp,EXACT,DD60212BDB8B0A89A7D7079E579F772A1B2000405452D21EAF7FB7A11ED198BB,19e3abeb404fb824aa7c6949c6bf4f67,BMP,40,45
unity,1,0,Assets/NTSD/Config/Character/sakura.dat,sheet,Assets/NTSD/Sprite/Character/XiaoYing/sakura.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\XiaoYing\sakura.bmp,EXACT,84820BA8DDF5081001A6C64FE72780C12926F2B44A929FDDABCB906717C8A3C4,c3558b297fa81d2409930c9326253564,BMP,800,560
unity,1,0,Assets/NTSD/Config/Character/sakura.dat,sheet,Assets/NTSD/Sprite/Character/XiaoYing/sakura_2.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\XiaoYing\sakura_2.bmp,EXACT,752C497550EEB7DEDC4BD90D697B78B433FEF8DDE3AA9B83C52240422C7DC607,91049a5a6ee5ee94b81b450f98c0ab87,BMP,800,560
unity,3,0,Assets/NTSD/Config/Character/kakashi.dat,bmp:head,Assets/NTSD/Sprite/Character/KakaShi/kakashi_f.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\KakaShi\kakashi_f.bmp,EXACT,94C9DB0284EEB4B73DF2E1FB9AA7AEC3049DB389CB1A8E014B0D47EE1F962606,9c6bec632505eea4b924df392ccc6ab1,BMP,120,120
unity,3,0,Assets/NTSD/Config/Character/kakashi.dat,bmp:small,Assets/NTSD/Sprite/Character/KakaShi/kakashi_s.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\KakaShi\kakashi_s.bmp,EXACT,CE03056E6073EDFDA273DCC18217BB7E451A99CCD7630228CF6BAA16D2355A74,60d6305beddcaa34ea3b2a9d4051e1e4,BMP,40,45
unity,3,0,Assets/NTSD/Config/Character/kakashi.dat,bmpHeader:head,Assets/NTSD/Sprite/Character/KakaShi/kakashi_f.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\KakaShi\kakashi_f.bmp,EXACT,94C9DB0284EEB4B73DF2E1FB9AA7AEC3049DB389CB1A8E014B0D47EE1F962606,9c6bec632505eea4b924df392ccc6ab1,BMP,120,120
unity,3,0,Assets/NTSD/Config/Character/kakashi.dat,bmpHeader:small,Assets/NTSD/Sprite/Character/KakaShi/kakashi_s.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\KakaShi\kakashi_s.bmp,EXACT,CE03056E6073EDFDA273DCC18217BB7E451A99CCD7630228CF6BAA16D2355A74,60d6305beddcaa34ea3b2a9d4051e1e4,BMP,40,45
unity,3,0,Assets/NTSD/Config/Character/kakashi.dat,sheet,Assets/NTSD/Sprite/Character/KakaShi/kakashi.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\KakaShi\kakashi.bmp,EXACT,F56CC9939465F6FDF9CEC87FC8C3BFA6173E896D4495BEFB09C4CC81B912A515,24e706d141539504f9a8b78e2e97a11e,BMP,800,560
unity,3,0,Assets/NTSD/Config/Character/kakashi.dat,sheet,Assets/NTSD/Sprite/Character/KakaShi/kakashi_2.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\KakaShi\kakashi_2.bmp,EXACT,0C180CED34B26A489A71B501438D0EF57804BD7AEB9BE7790A468F7FDDFECB95,17e9d85b74a675c49b327467aab25935,BMP,800,560
unity,4,0,Assets/NTSD/Config/Character/sai.dat,bmp:head,Assets/NTSD/Sprite/Character/sai/sai_f.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\sai\sai_f.bmp,EXACT,EC205F4A1C144E0F9BB62210E7B9FD2EA6D3D84C51A92819A92CF13DAF2B0D95,b26dd5f29a2343141ba7cff6e4e688fe,BMP,120,120
unity,4,0,Assets/NTSD/Config/Character/sai.dat,bmp:small,Assets/NTSD/Sprite/Character/sai/sai_s.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\sai\sai_s.bmp,EXACT,B84B2FB26BE182BD8B9005CDBA196F1FC59D699B78CD015683DA6EEB6B57DEFD,1fa4393360770a2409753e701f5fa30a,BMP,40,45
unity,4,0,Assets/NTSD/Config/Character/sai.dat,bmpHeader:head,Assets/NTSD/Sprite/Character/sai/sai_f.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\sai\sai_f.bmp,EXACT,EC205F4A1C144E0F9BB62210E7B9FD2EA6D3D84C51A92819A92CF13DAF2B0D95,b26dd5f29a2343141ba7cff6e4e688fe,BMP,120,120
unity,4,0,Assets/NTSD/Config/Character/sai.dat,bmpHeader:small,Assets/NTSD/Sprite/Character/sai/sai_s.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\sai\sai_s.bmp,EXACT,B84B2FB26BE182BD8B9005CDBA196F1FC59D699B78CD015683DA6EEB6B57DEFD,1fa4393360770a2409753e701f5fa30a,BMP,40,45
unity,4,0,Assets/NTSD/Config/Character/sai.dat,sheet,Assets/NTSD/Sprite/Character/sai/sai_0.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\sai\sai_0.bmp,EXACT,53D66F645CCC081FBEFF8BA56A9DD5BEEB84B168D8C87C482CFF703FEAF7ED2C,87329ffaa12de394ca2f4c42e6251e25,BMP,800,560
unity,4,0,Assets/NTSD/Config/Character/sai.dat,sheet,Assets/NTSD/Sprite/Character/sai/sai_1.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\sai\sai_1.bmp,EXACT,8D637047483A94FFD32277951E4B3A7803953F9F111B71D33CE1F486622EC62D,ee7020f11d7195645af4d8c154f18148,BMP,800,560
unity,4,0,Assets/NTSD/Config/Character/sai.dat,sheet,Assets/NTSD/Sprite/Character/sai/sai_bird.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\sai\sai_bird.bmp,EXACT,02FC0F332AB6C5604B5AA1AED2D8F6729FC780813DAA80173BECE343503C6563,385e156b8987eb341a7a797aa2f3fecc,BMP,685,685
unity,11,0,Assets/NTSD/Config/Character/sasuke.dat,bmp:head,Assets/NTSD/Sprite/Character/Zuozhu/sasuke_f.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\Zuozhu\sasuke_f.bmp,EXACT,2D7E1F333C19754484489A303429E31F02834095AD6DA2F8BD59490599EEFD59,2641b5f10f375974dbb99353f9af97dd,BMP,120,120
unity,11,0,Assets/NTSD/Config/Character/sasuke.dat,bmp:small,Assets/NTSD/Sprite/Character/Zuozhu/sasuke_s.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\Zuozhu\sasuke_s.bmp,EXACT,C7565201CD580E9782A877D9D472FD482DB727511975015FCA87C2070A5A8D0B,23525a76e826aad4081b91115e6107e0,BMP,40,45
unity,11,0,Assets/NTSD/Config/Character/sasuke.dat,bmpHeader:head,Assets/NTSD/Sprite/Character/Zuozhu/sasuke_f.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\Zuozhu\sasuke_f.bmp,EXACT,2D7E1F333C19754484489A303429E31F02834095AD6DA2F8BD59490599EEFD59,2641b5f10f375974dbb99353f9af97dd,BMP,120,120
unity,11,0,Assets/NTSD/Config/Character/sasuke.dat,bmpHeader:small,Assets/NTSD/Sprite/Character/Zuozhu/sasuke_s.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\Zuozhu\sasuke_s.bmp,EXACT,C7565201CD580E9782A877D9D472FD482DB727511975015FCA87C2070A5A8D0B,23525a76e826aad4081b91115e6107e0,BMP,40,45
unity,11,0,Assets/NTSD/Config/Character/sasuke.dat,sheet,Assets/NTSD/Sprite/Character/Zuozhu/deidara_2.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\Zuozhu\deidara_2.bmp,EXACT,97D4CA9EEF97806186CE556234D46FBEA7701726F579EA7D78A26B1D5A094414,9740891dcb123d9418b7ee27584cd83b,BMP,800,560
unity,11,0,Assets/NTSD/Config/Character/sasuke.dat,sheet,Assets/NTSD/Sprite/Character/Zuozhu/sasuke_0.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\Zuozhu\sasuke_0.bmp,EXACT,3D5A6AD7C931AAAF3B180AB9B5FA744B6C4097142EA5A3FB6E868436E254109E,6d174fff55a50784d9bbf85531fb7d86,BMP,800,560
unity,11,0,Assets/NTSD/Config/Character/sasuke.dat,sheet,Assets/NTSD/Sprite/Character/Zuozhu/sasuke_2.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\Zuozhu\sasuke_2.bmp,EXACT,F10A39702A4C99F0C8F96EEB7BD6796151E1C24D4F0F8876397BD6CC8E8BC319,226e4974e764bb944bbad19b7edeb83e,BMP,467,287
unity,13,0,Assets/NTSD/Config/Character/yamato.dat,bmp:head,Assets/NTSD/Sprite/Character/yamato/yamato_f.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\yamato\yamato_f.bmp,EXACT,DD4C461DDD8B274CA26B62FD546ECC144AB987C9FC5F4982558F4CF38942B74F,077647d4ade45a94281adeb014e681b7,BMP,120,120
unity,13,0,Assets/NTSD/Config/Character/yamato.dat,bmp:small,Assets/NTSD/Sprite/Character/yamato/yamato_s.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\yamato\yamato_s.bmp,EXACT,A3442876207A25C4141763DCA549BADE5E17ECC1A1B0749DC41AC97A9FD9004D,9ca1fe79877b74b4e82dc7407d6bd35c,BMP,40,45
unity,13,0,Assets/NTSD/Config/Character/yamato.dat,bmpHeader:head,Assets/NTSD/Sprite/Character/yamato/yamato_f.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\yamato\yamato_f.bmp,EXACT,DD4C461DDD8B274CA26B62FD546ECC144AB987C9FC5F4982558F4CF38942B74F,077647d4ade45a94281adeb014e681b7,BMP,120,120
unity,13,0,Assets/NTSD/Config/Character/yamato.dat,bmpHeader:small,Assets/NTSD/Sprite/Character/yamato/yamato_s.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\yamato\yamato_s.bmp,EXACT,A3442876207A25C4141763DCA549BADE5E17ECC1A1B0749DC41AC97A9FD9004D,9ca1fe79877b74b4e82dc7407d6bd35c,BMP,40,45
unity,13,0,Assets/NTSD/Config/Character/yamato.dat,sheet,Assets/NTSD/Sprite/Character/yamato/kakashi_2.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\yamato\kakashi_2.bmp,EXACT,0C180CED34B26A489A71B501438D0EF57804BD7AEB9BE7790A468F7FDDFECB95,732fdfe2c2d5e2141a645da18e947c06,BMP,800,560
unity,13,0,Assets/NTSD/Config/Character/yamato.dat,sheet,Assets/NTSD/Sprite/Character/yamato/yamato.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\yamato\yamato.bmp,EXACT,D75FAB63F3BBEB9F75324C1EF7B8F414BB73646DD1D1C1511CB4D4E293E640C2,d47e64c95c81896498cdb0749017737a,BMP,800,560
unity,13,0,Assets/NTSD/Config/Character/yamato.dat,sheet,Assets/NTSD/Sprite/Character/yamato/yamato_3.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\yamato\yamato_3.bmp,EXACT,B9AB2687174B7E716FB39D6E49907F91D8DBCA9596DED147A3AED3D6BFBC4D78,e73f81ed4d42b72478eb136275f4daa2,BMP,312,965
unity,13,0,Assets/NTSD/Config/Character/yamato.dat,sheet,Assets/NTSD/Sprite/Character/yamato/yamato_4.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\yamato\yamato_4.bmp,EXACT,4128E1ED98795FA90C58BF05C171E261D3733C10525B47B810A4AAB6E159747F,b7e15cacc02e6934f9f2a65fdc070a00,BMP,613,700
unity,16,0,Assets/NTSD/Config/Character/gaara.dat,bmp:head,Assets/NTSD/Sprite/Character/gaara/gaara_f.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\gaara\gaara_f.bmp,EXACT,29C04B213DAEEC3EB98DFF48EF2AD40FC40EA71D6F4CDCE40B36BE38B84A0745,1003b8e0879e4744c8a973a97f470e71,BMP,120,120
unity,16,0,Assets/NTSD/Config/Character/gaara.dat,bmp:small,Assets/NTSD/Sprite/Character/gaara/gaara_s.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\gaara\gaara_s.bmp,EXACT,21BC1DF269A2EC331A2104EF41009D7B25656098A8F938EBCB938D797160325C,adbcce4aa4c2d0f408363af265f846c2,BMP,40,45
unity,16,0,Assets/NTSD/Config/Character/gaara.dat,bmpHeader:head,Assets/NTSD/Sprite/Character/gaara/gaara_f.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\gaara\gaara_f.bmp,EXACT,29C04B213DAEEC3EB98DFF48EF2AD40FC40EA71D6F4CDCE40B36BE38B84A0745,1003b8e0879e4744c8a973a97f470e71,BMP,120,120
unity,16,0,Assets/NTSD/Config/Character/gaara.dat,bmpHeader:small,Assets/NTSD/Sprite/Character/gaara/gaara_s.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\gaara\gaara_s.bmp,EXACT,21BC1DF269A2EC331A2104EF41009D7B25656098A8F938EBCB938D797160325C,adbcce4aa4c2d0f408363af265f846c2,BMP,40,45
unity,16,0,Assets/NTSD/Config/Character/gaara.dat,sheet,Assets/NTSD/Sprite/Character/gaara/gaara.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\gaara\gaara.bmp,EXACT,8566EEAE5496FE09347F7C2465B86F2FFCA3DA9B0B8E4F3AA90FE56B15D89B81,7c9f30eb6fc05a94384bf726fcf34ad1,BMP,800,560
unity,16,0,Assets/NTSD/Config/Character/gaara.dat,sheet,Assets/NTSD/Sprite/Character/gaara/gaara_2.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\gaara\gaara_2.bmp,EXACT,2618764882C5DDBA093F2475D45A3CC37160FAD047DF1CCDA51835094BA30677,6d864a0aa5561c14388d462455f5d5ab,BMP,800,560
unity,7,0,Assets/NTSD/Config/Character/rock_lee.dat,bmp:head,Assets/NTSD/Sprite/Character/rock_lee/lee_f.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\rock_lee\lee_f.bmp,EXACT,4092990A367375F0BA6AF0E1B89440E3682E6DD96D094363E895E1A4FCB3AC53,17f31c4c6e9b99c43ac28f154a0ea092,BMP,120,120
unity,7,0,Assets/NTSD/Config/Character/rock_lee.dat,bmp:small,Assets/NTSD/Sprite/Character/rock_lee/rock_lee_s.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\rock_lee\rock_lee_s.bmp,EXACT,35AD0336710C50CD9C12E5A2ECC58CA1A09820299B5967185D1A186C2C322AAF,d53645404a83d2345b1457f8bca15c90,BMP,40,45
unity,7,0,Assets/NTSD/Config/Character/rock_lee.dat,bmpHeader:head,Assets/NTSD/Sprite/Character/rock_lee/lee_f.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\rock_lee\lee_f.bmp,EXACT,4092990A367375F0BA6AF0E1B89440E3682E6DD96D094363E895E1A4FCB3AC53,17f31c4c6e9b99c43ac28f154a0ea092,BMP,120,120
unity,7,0,Assets/NTSD/Config/Character/rock_lee.dat,bmpHeader:small,Assets/NTSD/Sprite/Character/rock_lee/rock_lee_s.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\rock_lee\rock_lee_s.bmp,EXACT,35AD0336710C50CD9C12E5A2ECC58CA1A09820299B5967185D1A186C2C322AAF,d53645404a83d2345b1457f8bca15c90,BMP,40,45
unity,7,0,Assets/NTSD/Config/Character/rock_lee.dat,sheet,Assets/NTSD/Sprite/Character/rock_lee/gaara_2.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\rock_lee\gaara_2.bmp,EXACT,2618764882C5DDBA093F2475D45A3CC37160FAD047DF1CCDA51835094BA30677,021310634d8d1f3499cda2effec5c138,BMP,800,560
unity,7,0,Assets/NTSD/Config/Character/rock_lee.dat,sheet,Assets/NTSD/Sprite/Character/rock_lee/rock_lee.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\rock_lee\rock_lee.bmp,EXACT,BCECBB4B77DC69834B06169E7785F55F2D8FC9A507A51EFAFFFFC4CAFB971052,cc8a0af6a30b0f1498264fc14c1d0a20,BMP,800,560
unity,7,0,Assets/NTSD/Config/Character/rock_lee.dat,sheet,Assets/NTSD/Sprite/Character/rock_lee/rock_lee2.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\rock_lee\rock_lee2.bmp,EXACT,0F5ECBBD0439462CD30DB158DD6DB7B02DECB4C708E253FAC507807532CC83A6,ff6e1784aead8a540b260c43d2953384,BMP,800,640
unity,18,0,Assets/NTSD/Config/Character/neji.dat,bmp:head,Assets/NTSD/Sprite/Character/neji/neji_f.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\neji\neji_f.bmp,EXACT,FB7012210E32DD2E122C8144D9EF44B9021AFC9353D18107330410418C9798CE,0e8613e6e1ce7734e8a304dbcfbeb111,BMP,120,120
unity,18,0,Assets/NTSD/Config/Character/neji.dat,bmp:small,Assets/NTSD/Sprite/Character/neji/neji_s.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\neji\neji_s.bmp,EXACT,D1BCDD41EE13C7CF2FDF497D8FD7377C966BB1C9BF942897691B4C86F82AF073,cde355920cec8e548a5c05a75ecc6d59,BMP,40,45
unity,18,0,Assets/NTSD/Config/Character/neji.dat,bmpHeader:head,Assets/NTSD/Sprite/Character/neji/neji_f.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\neji\neji_f.bmp,EXACT,FB7012210E32DD2E122C8144D9EF44B9021AFC9353D18107330410418C9798CE,0e8613e6e1ce7734e8a304dbcfbeb111,BMP,120,120
unity,18,0,Assets/NTSD/Config/Character/neji.dat,bmpHeader:small,Assets/NTSD/Sprite/Character/neji/neji_s.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\neji\neji_s.bmp,EXACT,D1BCDD41EE13C7CF2FDF497D8FD7377C966BB1C9BF942897691B4C86F82AF073,cde355920cec8e548a5c05a75ecc6d59,BMP,40,45
unity,18,0,Assets/NTSD/Config/Character/neji.dat,sheet,Assets/NTSD/Sprite/Character/neji/hakke.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\neji\hakke.bmp,EXACT,38ECCDDFDD6B3EB2AE8BAC687D09BD5CFF2D4935D7AD03AC019123F649BF5DD8,3b1591bde3835bd48a6b3dfd879cc54b,BMP,772,365
unity,18,0,Assets/NTSD/Config/Character/neji.dat,sheet,Assets/NTSD/Sprite/Character/neji/neji_0.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\neji\neji_0.bmp,EXACT,83883436637E52BFAC00E42F2664EA1B57F96B7534B766A599075FA24F0C37A8,f41ff397b879db543bb61a5b196d41e9,BMP,800,560
unity,18,0,Assets/NTSD/Config/Character/neji.dat,sheet,Assets/NTSD/Sprite/Character/neji/neji_1.bmp,I:\GitHub\Unity_GAS\gameplay-ability-system-for-unity\Assets\NTSD\Sprite\Character\neji\neji_1.bmp,EXACT,E84AD8093950B420FFE521079C50FA41A4C1648D2CD79DAB8999FF8A50B8335B,7d44c092e88797e4e940f884a9eba8ca,BMP,800,725
