path,status,nativeParseSuccess,unityParseSuccess,unityParserReturned,unityParserDiagnosticErrors,unityFullConverterSuccess,unityIsolatedSubblockFailures,comparisonScope,nativeDiagnosticsCount,unityDiagnosticsCount,firstFrameError,nativeFrames,unityFrames,missingFrames,extraFrames,DTO_FIELD_MISSING,TYPED_VALUE_DIFFERENCE,REPRESENTATION_SHAPE_REVIEW,domain,PARSED_BODY_FIELD_REVIEW,rejectedFrames,rejectedSubblocks,unavailableTypedProjection,nativeProjectionDiagnostic,subblockStructureDifference
c/saso/a/pup.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,5,,80,80,0,0,128,1,16,INDEXED_OBJECT_DAT,84,,,,,
c/saso/a/pup2.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,3,,29,29,0,0,116,5,10,INDEXED_OBJECT_DAT,28,,,,,
c/saso/hsa.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,14,,350,350,0,0,1480,90,176,INDEXED_OBJECT_DAT,1326,,,,,
c/saso/ncs.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,7,,253,253,0,0,1004,74,142,INDEXED_OBJECT_DAT,996,,,,,
c/saso/pup.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,8,,143,143,0,0,280,33,60,INDEXED_OBJECT_DAT,680,,,,,
c/saso/saso.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,11,,461,461,0,0,1988,137,282,INDEXED_OBJECT_DAT,1796,,,,,
c/sasu/a/chi.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,15,,236,236,0,0,796,77,270,INDEXED_OBJECT_DAT,118,,,,,
c/sasu/a/gen.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,3,,13,13,0,0,80,7,16,INDEXED_OBJECT_DAT,4,,,,,
c/sasu/a/mss.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,9,,101,101,0,0,240,17,64,INDEXED_OBJECT_DAT,8,,,,,
c/sasu/cs2.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,13,,322,322,0,0,1272,66,140,INDEXED_OBJECT_DAT,1222,,,,,
c/sasu/mss.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,13,,367,367,0,0,1680,73,152,INDEXED_OBJECT_DAT,1440,,,,,
c/sasu/sasu.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,15,,397,397,0,0,1836,119,290,INDEXED_OBJECT_DAT,1562,,,,87,
c/sasu/sus.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,8,,138,138,0,0,368,46,80,INDEXED_OBJECT_DAT,498,,,,,
c/shik/a/sha.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,7,,137,137,0,0,416,72,140,INDEXED_OBJECT_DAT,36,,,,,
c/shik/shik.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,11,,281,281,0,0,1400,86,116,INDEXED_OBJECT_DAT,1100,,,,,
c/shino/a/bug.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,10,,146,146,0,0,852,89,226,INDEXED_OBJECT_DAT,66,,,,,
c/shino/shino.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,10,,284,284,0,0,1304,54,120,INDEXED_OBJECT_DAT,1106,,,,,
c/shis/a/gen.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,8,,71,71,0,0,148,2,26,INDEXED_OBJECT_DAT,28,,,,,
c/shis/shis.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,15,,364,364,0,0,1128,73,140,INDEXED_OBJECT_DAT,1232,,,,,
c/sui/a/atk.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,14,,197,197,0,0,216,21,44,INDEXED_OBJECT_DAT,18,,,,,
c/sui/sui.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,14,,376,376,0,0,1612,61,174,INDEXED_OBJECT_DAT,1254,,,,,
c/tay/a/mon.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,10,,179,179,0,0,964,61,294,INDEXED_OBJECT_DAT,244,,,,,
c/tay/tay.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,15,,316,316,0,0,1460,48,298,INDEXED_OBJECT_DAT,1246,,,,,
c/tay/tay1.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,12,,313,313,0,0,1284,40,282,INDEXED_OBJECT_DAT,1232,,,,,
c/tem/a/tem.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,9,,88,88,0,0,348,16,118,INDEXED_OBJECT_DAT,56,,,,,
c/tem/tem.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,10,,312,312,0,0,796,49,94,INDEXED_OBJECT_DAT,1188,,,,,
c/ten/a/ten.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,10,,100,100,0,0,420,13,106,INDEXED_OBJECT_DAT,56,,,,,
c/ten/bash.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,9,,157,157,0,0,512,40,72,INDEXED_OBJECT_DAT,594,,,,,
c/ten/blade.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,8,,150,150,0,0,404,38,66,INDEXED_OBJECT_DAT,548,,,,,
c/ten/pole.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,9,,166,166,0,0,444,39,70,INDEXED_OBJECT_DAT,618,,,,,
c/ten/swords.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,9,,164,164,0,0,444,51,94,INDEXED_OBJECT_DAT,608,,,,,
c/ten/ten.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,15,,337,337,0,0,1428,66,146,INDEXED_OBJECT_DAT,1318,,,,,
c/tobi/a/fox.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,3,,33,33,0,0,452,5,98,INDEXED_OBJECT_DAT,50,,,,,
c/tobi/a/kat.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,2,,46,46,0,0,156,6,22,INDEXED_OBJECT_DAT,28,,,,,
c/tobi/tobi.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,13,,358,358,0,0,1236,88,198,INDEXED_OBJECT_DAT,1236,,,,,
c/tobi/ttobi.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,12,,261,261,0,0,860,55,118,INDEXED_OBJECT_DAT,942,,,,,
c/tobir/a/atk.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,8,,81,81,0,0,452,27,90,INDEXED_OBJECT_DAT,66,,,,,
c/tobir/tclo.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,7,,147,147,0,0,336,32,68,INDEXED_OBJECT_DAT,710,,,,,
c/tobir/tobir.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,12,,273,273,0,0,1084,96,206,INDEXED_OBJECT_DAT,1022,,,,,
c/tsu/a/atk.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,3,,4,4,0,0,16,,,INDEXED_OBJECT_DAT,,,,,,
c/tsu/tsu.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,9,,220,220,0,0,604,47,94,INDEXED_OBJECT_DAT,836,,,,,
c/yag/a/dra.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,4,,17,17,0,0,128,6,48,INDEXED_OBJECT_DAT,38,,,,,
c/yag/a/mir.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,10,,109,109,0,0,440,43,100,INDEXED_OBJECT_DAT,42,,,,,
c/yag/yag.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,14,,317,317,0,0,1200,56,148,INDEXED_OBJECT_DAT,1236,,,,,
c/yam/a/tre.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,8,,182,182,0,0,940,55,258,INDEXED_OBJECT_DAT,78,,,,,
c/yam/yam.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,14,,353,353,0,0,1368,75,148,INDEXED_OBJECT_DAT,1340,,,,,
c/yam/ycl.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,8,,149,149,0,0,324,37,66,INDEXED_OBJECT_DAT,794,,,,,
c/zab/a/dra.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,6,,28,28,0,0,96,,24,INDEXED_OBJECT_DAT,,,,,,
c/zab/a/zab.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,11,,120,120,0,0,388,19,122,INDEXED_OBJECT_DAT,20,,,,,
c/zab/clo.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,8,,156,156,0,0,412,37,74,INDEXED_OBJECT_DAT,796,,,,,
c/zab/dem.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,13,,410,410,0,0,1704,93,184,INDEXED_OBJECT_DAT,1252,,,,,
c/zab/zab.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,12,,419,419,0,0,1736,93,184,INDEXED_OBJECT_DAT,1284,,,,,
custom/1genma/a/bigdragon.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,2,,12,12,0,0,24,6,12,INDEXED_OBJECT_DAT,12,,,,,
custom/1genma/a/katon.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,2,,13,13,0,0,40,6,12,INDEXED_OBJECT_DAT,12,,,,,
custom/1genma/a/shuriken.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,2,,14,14,0,0,40,9,20,INDEXED_OBJECT_DAT,18,,,,,
custom/1genma/a/smalldragon.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,2,,12,12,0,0,24,6,12,INDEXED_OBJECT_DAT,12,,,,,
custom/1genma/a/wind.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,2,,9,9,0,0,44,,22,INDEXED_OBJECT_DAT,8,,,,,
custom/1genma/genma.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,10,,261,261,0,0,792,68,128,INDEXED_OBJECT_DAT,1012,,,,,
custom/1genma/genmaclone.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,7,,149,149,0,0,248,26,56,INDEXED_OBJECT_DAT,782,,,,,
data/bg/aca.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/bg/are.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/bg/cav.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/bg/cli.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/bg/dee.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/bg/des.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/bg/dis.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/bg/ent.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/bg/fod.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/bg/for.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/bg/hid.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/bg/hos.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/bg/hot.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/bg/kab.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/bg/pat.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/bg/rai.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/bg/ram.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/bg/random.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/bg/san.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/bg/san2.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/bg/sno.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/bg/uch.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/bg/val.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/bg/vil.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/bg/wha.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/bg_mode.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
