role,sourceRelative,targetRelative,bytes,sha256
indexed_object_image,vfs/m/ton/ton.png,Assets/NTSD/Content/LoganRuntime/vfs/m/ton/ton.png,10880,13494F988BF2B97A38F8FAC9564DB076F4525E0FA8DAE05B006D0C11854DEEC0
indexed_object_image,vfs/s/0/0.png,Assets/NTSD/Content/LoganRuntime/vfs/s/0/0.png,4508,08C850A172059C00F6E76FE951E8A1EACD62146AB58A1F33B7CD369DA4D9EF4E
indexed_object_image,vfs/s/0/circle.png,Assets/NTSD/Content/LoganRuntime/vfs/s/0/circle.png,458,C70B6AF904299B65B0151405087099FCC06883A5912DEB92CB3330A2C4B80248
indexed_object_image,vfs/s/0/d0.png,Assets/NTSD/Content/LoganRuntime/vfs/s/0/d0.png,143615,F0060EDEF46052ADF89F57B5047FADEDFDA8AC74EA5BD36486A5AC0CF48C77FD
indexed_object_image,vfs/s/0/iru.png,Assets/NTSD/Content/LoganRuntime/vfs/s/0/iru.png,67260,E47772424C88C4E3CF05C1B5C385680C465E899F24129E9CF5FE694D05FD092C
indexed_object_image,vfs/s/0/iru_f.png,Assets/NTSD/Content/LoganRuntime/vfs/s/0/iru_f.png,5882,CAFF27C2096517E0DDB1AC21FFF157E9B7B717675D9CAB28A6C10FC86EFB4535
indexed_object_image,vfs/s/0/iru_s.png,Assets/NTSD/Content/LoganRuntime/vfs/s/0/iru_s.png,325,048593891B9D4DD49294298804FD904CCD79AA22E1FB75C76CD221F95DD97C66
indexed_object_image,vfs/s/0/laser.png,Assets/NTSD/Content/LoganRuntime/vfs/s/0/laser.png,2388,6DB20381C5DC0DDB721A854F7D8BEF37594FED28C6EA28CA9E6D10F8AB6D211E
indexed_object_image,vfs/s/0/ram.png,Assets/NTSD/Content/LoganRuntime/vfs/s/0/ram.png,3583,5BDF98866EF75245B6F0161861BF15D109D930E29A6E13D8B62E79F280C673EE
indexed_object_image,vfs/s/0/scroll.png,Assets/NTSD/Content/LoganRuntime/vfs/s/0/scroll.png,30709,D3E5470A0174595FE28E1806D0C739161A053167BA99AA88A13565BB4CDBC580
indexed_object_image,vfs/s/0/tre.png,Assets/NTSD/Content/LoganRuntime/vfs/s/0/tre.png,4689,43189AA97B6ADDB438E0CBFA7A7BC1E6FF5FA450AAA592495A072ACB20C86851
indexed_object_image,vfs/s/1/1.png,Assets/NTSD/Content/LoganRuntime/vfs/s/1/1.png,7930,48D3DF217BB9C3A01A919E24D4BD3F8513C10C6EEAF6BFE70CBC40783BE0D3B7
indexed_object_image,vfs/s/1/d1.png,Assets/NTSD/Content/LoganRuntime/vfs/s/1/d1.png,142904,BB2FD813EF4E299F669EED3586C66E807DCBBFB440A3BD84C3BA8F6EA52C7A2F
indexed_object_image,vfs/s/2/2.png,Assets/NTSD/Content/LoganRuntime/vfs/s/2/2.png,56334,178D7A942508F62D981999D26FD2BD0B3A5E149F5C6CF26F801041FA1F0CE523
indexed_object_image,vfs/s/2/d2.png,Assets/NTSD/Content/LoganRuntime/vfs/s/2/d2.png,48301,5C2D16892A233AB4870F477F5766782F2706F6AAB051AC40AD94CAC841DB1DAA
indexed_object_image,vfs/s/2/ncs2.png,Assets/NTSD/Content/LoganRuntime/vfs/s/2/ncs2.png,22326,6E9B8C7A5165002505560553F5F0B542DF4EEB9441A7AB905EB3EA6B3E768C75
indexed_object_image,vfs/s/3/3.png,Assets/NTSD/Content/LoganRuntime/vfs/s/3/3.png,21424,4BD22F6C42A8233BD353D4D250B5613D6E1B7F83B618AD65810091AD9BC7A622
indexed_object_image,vfs/s/3/d3.png,Assets/NTSD/Content/LoganRuntime/vfs/s/3/d3.png,78814,2EE4B1038011696360B6AEAD781DAE4766717CB502FA96A6B2619BB1A9D7BECE
indexed_object_image,vfs/s/3/k.png,Assets/NTSD/Content/LoganRuntime/vfs/s/3/k.png,2746,835A531C9046044872F80E20975CD02183DC2CB537D5C0BE0005A2F6E067583D
indexed_object_image,vfs/s/3/tre.png,Assets/NTSD/Content/LoganRuntime/vfs/s/3/tre.png,71075,5F75348699A2F2C97642BE8EF75043DBB4BEBC58040D6451AD4327EC61C31CF7
indexed_object_image,vfs/s/4/4.png,Assets/NTSD/Content/LoganRuntime/vfs/s/4/4.png,13192,3D407BC93E542D9C7F6510530C4A1008E5267C79D7EB30A2DA36CE7E5FEBD74F
indexed_object_image,vfs/s/4/circle.png,Assets/NTSD/Content/LoganRuntime/vfs/s/4/circle.png,458,C70B6AF904299B65B0151405087099FCC06883A5912DEB92CB3330A2C4B80248
indexed_object_image,vfs/s/4/d4.png,Assets/NTSD/Content/LoganRuntime/vfs/s/4/d4.png,66067,5B89F2CEE118CC12CC43082D94FD7F797457C2015AEC9316721C08B6DA2159CF
indexed_object_image,vfs/s/5/5p.png,Assets/NTSD/Content/LoganRuntime/vfs/s/5/5p.png,1823,18655750FEAB1786B38C3EFD355590CF0C986C85D95A76C622A7837CC8493ADF
indexed_object_image,vfs/s/5/d5.png,Assets/NTSD/Content/LoganRuntime/vfs/s/5/d5.png,70516,3ED24B2D65AB1AD08672A8E13FE6B1036DAFC98CB729EE7FE8071209E6F495CE
indexed_object_image,vfs/s/c.png,Assets/NTSD/Content/LoganRuntime/vfs/s/c.png,320,991F3163743F5C0FD8A3B283347431ECBC8A30EBB072833C723B59DB8021B60C
indexed_object_image,vfs/s/S/dS.png,Assets/NTSD/Content/LoganRuntime/vfs/s/S/dS.png,30082,BAE06B542207BCF781C69AD55F0E580DE088E04090E4514AC54773D89E1FA5A8
indexed_object_image,vfs/s/S/S.png,Assets/NTSD/Content/LoganRuntime/vfs/s/S/S.png,3645,89F4A0AB2EF344023FA0BD6CE221A69B5277E6D5436769D5EED0818E300DCC82
indexed_object_image,vfs/sprite/face/4t_kyubi_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/4t_kyubi_f.png,17660,67D5649BDA170F20D70BD5048606B7B1C97CC09BC626A80CF21BF0D8EC5349E1
indexed_object_image,vfs/sprite/face/anko_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/anko_f.png,14748,E08DA354B86074336DA32AD6F1C1D187BC0C92FE5ECC6BDBE5C9323ADB8BBC1E
indexed_object_image,vfs/sprite/face/asuma_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/asuma_f.png,15563,DF17695362D2393D7B601C5EE7EA31D912D0CD5F8AD7CFE4114FF2C094F906A4
indexed_object_image,vfs/sprite/face/chiyo_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/chiyo_f.png,16059,1EEFD41AAEE749C145DE05E3F6B3BB670C6E603780EF65DC583E3D3BD68BDB9D
indexed_object_image,vfs/sprite/face/danzo_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/danzo_f.png,16871,A302EB538C6BD559C5771CADEF9F8FC7C5E2425AF32A16DE5AA53316F853DF13
indexed_object_image,vfs/sprite/face/danzo_unleashed_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/danzo_unleashed_f.png,16170,D12685E58ACB3EA9FFE286AC9BFFD318FF0805FCF18DF880BCC274FC64227F27
indexed_object_image,vfs/sprite/face/deidara_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/deidara_f.png,15515,A4BF94F325EE919359C5FBC04593595CD736A5610B665F4FA4560AF3C0FAE1AE
indexed_object_image,vfs/sprite/face/fourthraikage_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/fourthraikage_f.png,15213,7F3A0FD8D906F960FF214F3183CAAE2961175A80ED022D6BC799F8B6A6B6DB24
indexed_object_image,vfs/sprite/face/gaara_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/gaara_f.png,15064,AE93BC3FBBAFADCE798AE2B6744D99B80B219BDF7460B4A03BCF4FA7BD57DA8C
indexed_object_image,vfs/sprite/face/guren_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/guren_f.png,13719,6B0A1DCCB9096664BF4B75AE60B64596A2CE792AC93985EF0E4658D4DC73146F
indexed_object_image,vfs/sprite/face/guy_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/guy_f.png,15775,87B9DFCA02E81F58817A0A413206E34BFDBC8744E20F5E5DE160A998948A919B
indexed_object_image,vfs/sprite/face/haku_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/haku_f.png,15179,C82445712C8E999C2E1AC72B4796C7D7E23C94443ABA480E7E57E5ED9A01C5E1
indexed_object_image,vfs/sprite/face/han_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/han_f.png,15625,EBB3088C32E237EFE2CCB173B13A50CBD44BB8E6704B9DFFDBB47FDB515F6CB7
indexed_object_image,vfs/sprite/face/hashirama_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/hashirama_f.png,15729,09DC0906AE42FA9D172DF75E7254DA34A144D2CEE2A20CA96058EE74F3B9698B
indexed_object_image,vfs/sprite/face/hashiramasm_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/hashiramasm_f.png,13323,1503BFABEE7A92A8486DC3A97E0B2D80778E27DD1991341C880DFBAD5CC5CECF
indexed_object_image,vfs/sprite/face/hayate_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/hayate_f.png,14706,0D3774EC17FC246DB30620756B272FEA2C491DE86DCD10D58EA1E22B5F8C28B7
indexed_object_image,vfs/sprite/face/hidan_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/hidan_f.png,14367,BB68A27D23F01CEB866325003D9848507581A70DA355C3537EAE4BD262FA3135
indexed_object_image,vfs/sprite/face/hinata_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/hinata_f.png,15324,FFD0C6E8D4E0DA5A27D027338A9DF442646E34C7B4C4B2878B9089D39A300F4E
indexed_object_image,vfs/sprite/face/hiruko_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/hiruko_f.png,12741,2884F6DB615E36BEABEE6F362874952E7DC0BA918F509A931C89CBE0148BE885
indexed_object_image,vfs/sprite/face/hiruzen_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/hiruzen_f.png,15319,2BBAD9F71AA0FB3C84A6BD24DC4AB8C9DB7EDE8AA28213BB0B6D237EAA73212A
indexed_object_image,vfs/sprite/face/huge_nin2_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/huge_nin2_f.png,14319,B9E4D182D3ACE0DA0B516B4BD3C19E2F59ABB346CA9C2ADA4A21873C9A5C5E17
indexed_object_image,vfs/sprite/face/huge_nin3_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/huge_nin3_f.png,13345,16CBBEB9750D0214044CC74F379DEE8124218875BEB4FD6049924C64D0B6C11A
indexed_object_image,vfs/sprite/face/huge_nin_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/huge_nin_f.png,13181,84228189F548B5B3DD6A83CE382E947C2663BA0DB160841D470B510DE4D4E3D4
indexed_object_image,vfs/sprite/face/hunter_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/hunter_f.png,12875,FA4A2539FD0E7E698B3B870180AF2DC0BEB3CF07BB9E489B50D6907F2703B6D9
indexed_object_image,vfs/sprite/face/itachi_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/itachi_f.png,15021,B1EC1B9D9F8BAD5BC27B48C7B8D795F8CE4E151EA483E75CE98641974041805D
indexed_object_image,vfs/sprite/face/jiraiya_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/jiraiya_f.png,16355,E4EF456C4018DA6BD9AF85035A7B7D7ED0E6CF3220C8D7789B55E4A4776DEC34
indexed_object_image,vfs/sprite/face/jiraiyasm_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/jiraiyasm_f.png,16247,2497E4F6758D149CF157F52606AB7F6D2DD3B634C38F7AD3CC3B7C00FBEC7AC6
indexed_object_image,vfs/sprite/face/jiroubou_cs2_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/jiroubou_cs2_f.png,16957,E354D29D3802490BC0DC2E1D8175382AD6DBD0CC1968567EAEC63C204EA53315
indexed_object_image,vfs/sprite/face/jiroubou_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/jiroubou_f.png,12758,66009C721B6A587CDAF99ACE4C80DF5610077760014BE367E453C8194EF6261C
indexed_object_image,vfs/sprite/face/jugo_cs2_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/jugo_cs2_f.png,12918,ADBBCC0FAFECD9EDEE7870A33BB4D14BAAC7EA1CF747C959782D8A2DC16A2B56
indexed_object_image,vfs/sprite/face/jugo_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/jugo_f.png,15405,983966C489EBF191B9FCDEDEC04D6AECC52FFA94C4C3484E53C5098DE568C2E1
indexed_object_image,vfs/sprite/face/kabuto_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/kabuto_f.png,14938,2C0216153051F9D81FF9F938D5CA4819E7546E387E48672E9BF8803C0CDB108F
indexed_object_image,vfs/sprite/face/kakashi_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/kakashi_f.png,13990,BB22346BFE7BC65694B0ABC96F6DA978FFFE0BEE586C83DE4CCB28D8B81E08F7
indexed_object_image,vfs/sprite/face/kakuzu_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/kakuzu_f.png,13636,3F2718525E9F00A039588C0AFB0CCA4D8D0425A7307EDE8CEFEFB42DFD43A97F
indexed_object_image,vfs/sprite/face/kankuro_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/kankuro_f.png,15629,306ED2FD094139676342DEDEE8796B3487AD893A11782E63BE68AF57ED8BB1C9
indexed_object_image,vfs/sprite/face/karin_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/karin_f.png,15711,CCDF47427A1C366D84E200EF89BBCEE38D2B788DA35D43E4C3FD598F69A9D879
indexed_object_image,vfs/sprite/face/kiba_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/kiba_f.png,14722,2336446B5091EE9440B1FDDEAA94CDC32A9611FFCD02C6F416F55E9838981C8B
indexed_object_image,vfs/sprite/face/kidomaru_cs2_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/kidomaru_cs2_f.png,16196,D946A7DB32ABC91690F1BB6327F2F81D5B922DEFA19A9A398073F8C61C767A34
indexed_object_image,vfs/sprite/face/kidomaru_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/kidomaru_f.png,17296,98C04D29938DFDB1EC5E693933DEB1941A7A11263710100CA98CF7B3FE7C7676
indexed_object_image,vfs/sprite/face/killerbee_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/killerbee_f.png,16722,A8EAA374CD51C454A90D077BD74CF1849ACB534489019612FFD62B9D622D6C6F
indexed_object_image,vfs/sprite/face/kimimaro_cs2_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/kimimaro_cs2_f.png,14827,2C0960CA27FE586C903792716660EFCF0AD78F5D46C6515410B306E926474F5F
indexed_object_image,vfs/sprite/face/kimimaro_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/kimimaro_f.png,15722,1A8C32F1F122F286688EA310FD1D899F10F834BE53AFB8C424596E2BFF410610
indexed_object_image,vfs/sprite/face/kisame_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/kisame_f.png,16472,2447C9180EF1FA3D975BC73E7CC503AB2F120B2D0C0894424BBB8A3C705C8EE0
indexed_object_image,vfs/sprite/face/konan_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/konan_f.png,12919,189E77C7AFDB9400C791C673DF9A8EFEB1592BE3B32E69E32EBE99CF95D3A0A5
indexed_object_image,vfs/sprite/face/kyubi_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/kyubi_f.png,15686,747110C3C39021DABAF9C8F20CBAF7D179719309C0F32578038C7E8F3C72ECEE
indexed_object_image,vfs/sprite/face/lee_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/lee_f.png,13765,000E21509640FE482EC6398CEFFDFB52BED18F2F79FA2B4C8391320218E2EB0F
indexed_object_image,vfs/sprite/face/minato_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/minato_f.png,15650,C38824F224E2DA294706911EAFDF98CA79D27FFFB44C9D27986CE5EE761B2729
indexed_object_image,vfs/sprite/face/minatokcm_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/minatokcm_f.png,17315,4A247974EC6F913E4E69B989DEAC4519FF9C7FB02AEC21B69F0F29116AED5B7A
indexed_object_image,vfs/sprite/face/mizuki_cs2_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/mizuki_cs2_f.png,14482,E5E5477454CEAC35BFEDC22D222FDC2C84C5141F795467D49CFC9C4D2C729AD6
indexed_object_image,vfs/sprite/face/mizuki_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/mizuki_f.png,15253,8E913CE209AB57FDD0FC177AE94DC18FD51497FDB0AB93B2B300900400771939
indexed_object_image,vfs/sprite/face/msasuke1_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/msasuke1_f.png,12637,A8CBFC52B4D8B90168DAC4E3F9F05A7AFBD7712FBFEA0BD5B3BCB3AAEF5AD0F4
indexed_object_image,vfs/sprite/face/msasuke_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/msasuke_f.png,14427,AA86DA03712CFCD7C21EE384D7CBE6B04EF7559EF64D6DECDD4E7344D388A2EF
indexed_object_image,vfs/sprite/face/naruto_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/naruto_f.png,14258,18C508FE1016F975253B5968B04BBBB68664FB58128CD937C2B158020B3DD9C4
indexed_object_image,vfs/sprite/face/ncdeidara_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/ncdeidara_f.png,17631,B373AA4C4900D842471F60B987DF3AD7FC4235E976670A314C16BE4740AFCBFD
indexed_object_image,vfs/sprite/face/nckakuzu_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/nckakuzu_f.png,15575,5CF880EDEB09F94F6333E38AA987CCF001004576F29DBBC9F2820503F5CDB59F
indexed_object_image,vfs/sprite/face/nckisame_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/nckisame_f.png,16035,A441B61A595CB759EB04A1C55AFBF5F5050E2296BDA9DB16B1DF7492E41045C6
indexed_object_image,vfs/sprite/face/neji_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/neji_f.png,15254,34F01CE6545541CB633CCCEC60A9E4788C897D5F378952499A55C64B169148C4
indexed_object_image,vfs/sprite/face/orochimaru_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/orochimaru_f.png,16439,CD2F3B69B01A26F17B4FAE71A96E032A7B493D85D024538530A3C0F8FDBB0AB5
indexed_object_image,vfs/sprite/face/pain_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/pain_f.png,13544,47EB6BA3FA8C098657B8D9304822157297A36DB9F316D1F0E4DD32B22405D129
indexed_object_image,vfs/sprite/face/paint_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/paint_f.png,12098,6958D8CED8FB8FF15867B8ABF6349D25C24D4C68513101DDAE0BC3AE96C30C03
indexed_object_image,vfs/sprite/face/pig_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/pig_f.png,12597,690AECDC4DB69EC167957E31A8AA2C2D35097E07E43C2B6BC9A8BB6E5DAAFBAA
indexed_object_image,vfs/sprite/face/puppet_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/puppet_f.png,16060,98B7A970FCD3D2BEC1BDC247798BFA5D21B356AAF2FF24C229F6269B117AA37B
indexed_object_image,vfs/sprite/face/reaper_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/reaper_f.png,15042,B0E53F3441089D1C2BEC4E5691F9341AA2D478C3724044DF4284CD0EC8AD8AD6
indexed_object_image,vfs/sprite/face/sai_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/sai_f.png,13513,56CCA9106923E6B48366FAC41E4561A561C2582EAEE4604254A3EFBC9D30CA5E
indexed_object_image,vfs/sprite/face/sakon_cs2_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/sakon_cs2_f.png,17086,24D8EE0E87B5F72BDD236510753D6EFF0BEA98B19737E69922129F0470CA06E6
indexed_object_image,vfs/sprite/face/sakon_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/sakon_f.png,14807,E941745C34F27B397FA540773BA61D47E2F45B974348443302E3B7E2EBC4BF9E
indexed_object_image,vfs/sprite/face/sakura_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/sakura_f.png,17222,02944681A630C2D359C0ED9F58199CE275F06E6B1A1E2814D3D49A36F6B6170F
indexed_object_image,vfs/sprite/face/sakuracr_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/sakuracr_f.png,17282,6E80396BD2C5DA0FBCC26A27E3A7DCC3AFA73F13DD3A3692FDBEFDEE5C966176
indexed_object_image,vfs/sprite/face/sakuran_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/sakuran_f.png,17116,CCE63974F1E29097BA391D740B356D441803562D3091683D2E3F8460D9D5C13A
indexed_object_image,vfs/sprite/face/sand_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/sand_f.png,15220,6070C69E386783FDD3F8C88F194FBD302F2CCD8BE6ACE131DA7AD5C8694EF612
indexed_object_image,vfs/sprite/face/sasori_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/sasori_f.png,16255,7E830510D3190069A48C77A6BAE819AD790734C6957B8430B1B6D28DCE5E9660
indexed_object_image,vfs/sprite/face/sasori_puppet_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/sasori_puppet_f.png,13402,FD5219008CC8745AA52E8A3DAFAA436235189EA66D6923056C6F418C6B5200AF
indexed_object_image,vfs/sprite/face/sasuke_cs2_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/sasuke_cs2_f.png,17250,D879BAB432655421243E353EE0592350D85363961CCD536B93998C2A4D71CA31
indexed_object_image,vfs/sprite/face/sasuke_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/sasuke_f.png,15702,610802674DAA9C4C5D66EA8A4D6B53DA7CCEA746FBDC41E355C370045A4554E9
indexed_object_image,vfs/sprite/face/sfkisame_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/sfkisame_f.png,18070,F1C8F6EAAB50BEB9C9C01BB4208E88195BB687814AC06747B230667B48CC501B
indexed_object_image,vfs/sprite/face/shikamaru_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/shikamaru_f.png,14596,A01661E73B3E8C956D9683873DFA970FE85DF8813ABE96A082D7BCDA51B04F5C
indexed_object_image,vfs/sprite/face/shino_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/shino_f.png,15053,9D3065AC4E205AB2D57B256F47A7225F1D425EF6D9E6878AA227F5DB17F9AE59
indexed_object_image,vfs/sprite/face/shisui_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/shisui_f.png,13946,05C3DD1F05A2B9FF35D4AFB75DBF9F0C982BE01C539C4B7002EB0FE032B63C96
indexed_object_image,vfs/sprite/face/snaruto_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/snaruto_f.png,14484,E01D65561DB8C0B5D8893FAB644AC07C9DA036DBB7C2280E679769898E961135
indexed_object_image,vfs/sprite/face/sound_nin2_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/sound_nin2_f.png,14682,91D8D4802B819E9F5DCE72A6FA33E7FC9361C5F6C2921038C7E4421812CEB09B
indexed_object_image,vfs/sprite/face/sound_nin_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/sound_nin_f.png,13358,652506CA01A36D94C0BF02AE178F883F96B365F5C0CB10C2D7E80816F985161A
indexed_object_image,vfs/sprite/face/suigetsu_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/suigetsu_f.png,12901,50185B9522B7A83369609A5241F548303C2B963C98D2B0CABACD11783CD9580A
indexed_object_image,vfs/sprite/face/tayuya_cs2_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/tayuya_cs2_f.png,15280,84B1932B60946B0F710386BE757018836392273155F13DA1F89CAA07179E89E3
indexed_object_image,vfs/sprite/face/tayuya_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/tayuya_f.png,13768,7C0704B2A38B79D310FE2C775DC5A84191C67EBBA2E85A13E57EE7AC346DE9FE
indexed_object_image,vfs/sprite/face/temari_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/temari_f.png,15667,66773AE50B23C2926E541599E79033BE427A146CBF5E945F0EEE3C453F2C2871
indexed_object_image,vfs/sprite/face/ten_ten_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/ten_ten_f.png,14436,A82F34AFD7F10C99715EF5AD01C7494D17C8DC982DA1EA4D9730EB73FA0AB3AD
indexed_object_image,vfs/sprite/face/teuchi_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/teuchi_f.png,10431,F4495CA3D4D4D58B7AFABE1860F8819E192739452AB542618E7981194815B536
indexed_object_image,vfs/sprite/face/tobi_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/tobi_f.png,15479,574F5FFB3A2F44108846BCB37026B57B66B7034F2F09A0ADB1A39A2C20D08A12
indexed_object_image,vfs/sprite/face/tobirama_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/tobirama_f.png,13801,9A5F91AE523E25673833858EC6BAE691E963D9C5468C653813CBA707A52E46AD
indexed_object_image,vfs/sprite/face/tsunade_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/tsunade_f.png,14649,DB2EECF8228857297EA4FCB765F9EFB8BAE482C8EACF4766D9431AF771CF00D2
indexed_object_image,vfs/sprite/face/yagura_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/yagura_f.png,13548,9251FA0DD3949B23558D2D9BEDA5B4254816DEAAEDB8CCE50A46093FE602F0A6
indexed_object_image,vfs/sprite/face/yamato_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/yamato_f.png,14537,20ABE6702C5149F76F351444E8782CC3B3CFAA8D835E57D47435BABA44BB262D
indexed_object_image,vfs/sprite/face/yellow_tobi_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/yellow_tobi_f.png,11885,D1884B214CDB9F0B683D2173DB8E0C18AF402259F174A9B30BD1C8A4FECDBCA3
indexed_object_image,vfs/sprite/face/zabuza_f.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/face/zabuza_f.png,16722,1B9A92B9EA6279D4192BB3D7FA1D078D3669C17FE051A395C1260830839359DF
indexed_object_image,vfs/sprite/small/0_s.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/small/0_s.png,825,814E79B381362E6FC02BD0E21CDD662B07525A3BCB6A195B1F89557EAD0842C2
indexed_object_image,vfs/sprite/small/4t_kyubi_s.png,Assets/NTSD/Content/LoganRuntime/vfs/sprite/small/4t_kyubi_s.png,3604,A56F0B480812F0B22FDE14A39114CA7C62C13774DEE474E1BB71FB77F0F24B13
