path	inputSha256	width	height	rgbaBottomUpSha256
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\sasuke_s.png	62D63166F76F2F685FF9939630A37549B0D8E1B50084C2373CC1D37AD90F36F5	60	54	2CB4DF4513D1FE8FBBBFE7A73072D47AF33DF91E06F97A9C184B6680C403F435
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\sasukeMS_s.png	EE51FECC8384FBF6E4DFD365C925CEDB22E20F131BA3D72B03BFB536DF73A0CD	60	54	08651E4743085E88E69CF99F1C4676F6DFFA1B0757362C3AE02C182B18CF74D2
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\sasukeMSS_s.png	8D2707CF64C60D097C76CB6931056F88FECE9031F61F4838D1E48A16F247A6AE	60	54	3DBDAD337ACE36F8CACD1250F885837B7495E7E0F7D10E79FF2B0C84C45DC486
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\shikamaru_s.png	B85A3A7E5C1D838CCACB938C449030B7211090C99F51B94883098FC1E57C4A8F	60	54	B10389611A8D04C01D72F5F995EF34A2918B9B3A798996A4591FB7BE70E29577
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\shino_s.png	26501CD2512836FC25C91BDF918A493A481B6DA530BDF7CCFFD4E6839ADB2302	60	54	DFE8C6E749C190B49B373E0B9F4A62B77364874EB02C43B84675710276209594
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\Shisui_s.png	48CA7E8759AF56C98D840689FEE5AAC59671ABD20D9075B3BE351E50D0BE785D	60	54	0144EC14DC2CF527B4AA8C8522716F84CDF59F6C4E27C0F0602F59BFCC17B1A3
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\sound_nin2_s.png	68396DB42787B9D1A92A89A028FC2724AB29601492FDEDEBBFFDD7E1C1983343	60	54	8B8B252B0DC0203B39347D481FEB45EADDC1D2CD970F3810D273453FC66EADBA
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\sound_nin_s.png	F73C006E9A8D3A576A3064C9DEF7256827CC6310393E6C96143964F283598F49	60	54	1CC285D62D41FD9F18665F86906CBFC4977E509DFA645F9464E9EB104F42DE79
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\sui_s.png	AD91BF2B511AEA54EC1E39771107C1DA9F780055713CDBBDE7F1F5CDDB45ED17	60	54	FFE69AE33C7BD500752B9ED4043C5B6A3C288C48BFD839D978B3B74CA0D1BA88
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\sukon1_s.png	4C768ABD7CE85AB68AF9070DB1C234181579B92B031851EB087E6288A459DA4A	60	54	54E597CC274EC66B1383BEAD5CFA984EF76D292B6A9414C6151FA7E3724710E4
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\sukon_s.png	84187057F1E43BC6A86A664CE0792423DA5392DEADF88CEA839BAB577FCB0BCA	60	54	D6B0C9B79EF7720F2E3760F63D19AEDE8D027E6F2E2C0DC20E67829D111BA972
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\tayuya1_s.png	2452E746FC06F7218131297B21074CED883F605C64920E5D1325E7D4A19507FE	60	54	EDDC0F905C1B37D5E3B9C9A490CDAC3CEF845B5EE2E3A6A567476704DE60259D
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\tayuya_s.png	791C121B8A9ACC2F56922B317939FF1FA542DE69B625F2AC5059E008818F6A89	60	54	0C8EF4BB8FFFC7545698C450E376DDEF2EA3A56E7131D5532D31193B68136223
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\temari_s.png	38E2B648866A6A4B4E00FC8D37C83228C5D929BC8BDEC0A57C57934FE1333F27	60	54	34F74612B811160CD5B82FDA8D2A2D08E94DAEF4E11D5734FA4B72FA01385BC6
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\ten_ten_s.png	FF54621BC4305909E30A3235EC7B841F8A9919EF172D5523FC72DBE31DA29822	60	54	AFABA4F96D1DF7DDB608E21B0FBD7F98946BE7E0890D464C26B688562E6E3034
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\ten_tensage_s.png	AD7C6C3E5D4AFBE9F063CF047D795C80E2B889E6CF92674101450275ADAEA8D7	60	54	22C7763BCD86D5CB05C19DACE887C2B8AD3EC7ADDA4F077E57A8F807E9F073C4
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\teuchi_s.png	4556113C98A85A81FF55561CB818E3A38A691D0727068E439F2E9D91FF842887	60	54	754716E2F18FC823F27DD6BE1F0C7C9BA9B938CD8E5CA98C2FD956840A58ADF7
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\tobi_s.png	42DCE797A87617998FDCFDC92FD26C3C5DA1EAF5FA1308A49B64FFDB7A8181C1	60	54	B7FC89B24B0FCE8B501668437BF6F2929BCE47329D2D35636BE60F8A505A9088
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\tobirama_s.png	87F74862689101B585FF1BB0883C3CAE2FD2737F957B2D2F1C1F20E9ABC010FE	60	54	018E7271C31A25CACBB627CED553732B56FF44429515CFEA647FCD1BD5CB2698
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\tsunade_s.png	F6FBC906657FD57A6C8571612C636E7494150625D3213C73C0BE64900C1D4AFB	60	54	7D949EBB28A3C74037C9DD425476E8E26E72788EF51FB286802ADF374BA682B3
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\ttobi_s.png	46C595EC2A25A20A32DC26490B722C42F17F1A045190D45B314A1A2643985795	60	54	B1545FDD8538D949BA10EA9940D37D2A791C1A7E0FE3DA344B97055AE5716872
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\ukon1_s.png	046781142248759651F8FA9DEE0B053169A727A03EAA657BB13D4EBC587739FE	60	54	93D97B5AA7FC17A1249602A703C4DBFCBD5769E7D291D0EBFC36D5B9D7EC6782
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\ukon_s.png	BF96B6B6D9FDA7F85515C2FD23F9627E1B26B448485E1B48EDA93A376F22C57E	60	54	76ABB1486F2DD7D87ABD4454340C50C7B177F1D1DAB9FE631A7AEA1F5C0692A9
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\yagura_s.png	27B212DC088ABAA36D5A76A73E8E8AC3D77E23587B7D30D7BD595CB1794BCE30	60	54	55F263D2A2D2025FC2D0BF34994BFAD0D06B4D36A57923B79F3E6FAC69151DD5
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\yamato_s.png	09E0B3C6DD08D48F6E54534991FFC2CCA0E0CA0C9842688F17A3852C4DB09CE3	60	54	7A128A3817A7929174C5100AAA37E45AA5A8262E1C9DD8595897AE60EC5D054E
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\zabuza_s.png	64FBAB4A8EDFDC9F9362CF8855F362E165FD90FFDFBFA5F80C6EBA5C0A2B1656	60	54	2B2DA54968D0A7194F29E1B50A1CC58E435263AE0BDD146F9ACEDBB5A26FB5A9
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\zabuzademon_s.png	BDCFB66F2635BE5EC26A8B22ED0D8A93FFC6F5E5F0DFB0CBC2B514857E7DF6B1	60	54	90E73C77F85E9187B1B3E3BC3B8B70FD50D86E29385798B1FE59F580A109EB27
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\4t_kyubi_s.png	F6A4410B6A084C087EE7DB1CD9BAE0ACB7126EDD119878693F2400281E57B4F1	40	55	D987E38AE883CFA239B91F392A513709E119EDFEEAA5309751E6D4FC042C615A
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\anko_s.png	4D76B729D05AAD51A82E90276712325EC8A1854030955A1BE598C4387C6E4364	40	55	B1CFF5EEDB1332EB3104CD29EC49F703809E99B318DDAFBC35C53C7301E46452
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\asuma_s.png	67AEC751590D0973026B6773ACE5591A43D8C18D1376AC545853F38B073A2DE3	40	55	2F9733474EAC1B065F0FC753B31D96F50F346CFEDD15929CED1FD48AB2E79820
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\bee_s.png	EE07236F63C21538040F67E36393174D2BF9D4C685F1C0FC1A40BA9E918CF4DC	40	55	C7C885A94DE08BCBB70FC38D6224B06C7DAB851854F2CE2C315633EAABF2A2E0
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\chiyo_s.png	2AEBCCDBFB68AE0F4DEA1F03A3C735F2DC3778644634DA269437EBCE76714A10	40	55	3A95DFA82CB9A0AA89725FA7034C76E935C94EFF7BC4EF80B745425F91DE6DA4
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\cs2_s.png	BC7C73F2589E6DB46951DCDAC2F03D2C1A38EB6E30E0024AECA5A0785967F137	40	51	B446D97E18406EA369213889A6BFD2CC627DF72D0158C11EA2321A010EF18F25
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\dan_s.png	F75F8AF6B5F1AA73E78C985882F56BC0CA35734C9898BB933FC49EFB9EA71487	40	55	252699D2F0432DC80C60474382E4D1B6B254FD3296254CEBF273DA558FCAC702
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\danr_s.png	809081442E6A6CE5983D0F71AF052263F9FE8E7D01134D4D14D9A611659C6AA3	40	55	453D7DC34D8E9302C3FECA5D609C72F9E4621D2379A3209E2FE7E540BB45A4F0
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\deidara_s.png	1594968EB99237CB9994E973FE2C622BB476EB518A720231419BE821359058D1	40	55	2700771DDF1EC72B09448AF358E2D943E1C78A918682FB7BBBF6EB1C43645AB7
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\deidaraUn_s.png	EF8C6E9C00E22FABB54A00F11548CAE7DEDEDB039A6560855945790EE30FCB90	40	55	F3BF65A41BBE9A1EF06FCEC2025A728479FDDB17C049BB503B19DFDC52C586DD
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\gaara_s.png	24715E2F3FEB445AEE389431B2DD9D45676F9566AAE525F1730026D56492AE5E	40	55	187E5E2BC3488206AC0392DD029EC4780490C00AF8759ABDABF0322997F624E3
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\guren_s.png	2D0CB7F8433BCBD404C5AA8BFF46B0A2F59B597647CD30AED4B5B5448843D4E9	40	55	F3EDE3C1B43EEC38E236390C0E1350A2645FCE404A1E1B0B93A3FF2FFF6D2473
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\guy_s.png	A8EB13224DBC51B1F52CAA2A258A56FE829CEB71777DF9B2BB18D7C6C04A554C	40	55	5E3243DD5EA167A63AA2471824ED0AA7C693781A45E03ECA52C93DDABE809F91
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\haku_s.png	DC83C05DEA3192399B96516326CAC0A99D6D3DC91CD9D2AA6DF55B6618C917BB	40	55	25F4EA02149EDC5B8D3E865A50ADF4F2E15CD318C181206FA25FF5D951254674
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\han_s.png	AA37EA3BD28F1B4492CCAAF634299B7D7CACA0ACBD01FAE6D076D4BCEBA0115C	40	51	7C2703C6B82BDD9A80038F0763BDCB48540E6F1782B537EABEAE83A9741D05FE
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\hashirama_s.png	40F7F49C65583DF988FB6BBFF4A4B4C7B5AC5E92EB3696E752F07B6C5E0EE2A2	40	55	B9DA9309595070442FD9DD137705A504D6E7CE89098C9995D1BC21B085D7965C
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\hashiramaSage_s.png	E95135E1E6EDBE7BFBBCA4423FE6B9FB02B09C74DD038FDF697A12C538B0CCDB	40	55	39A26986236DD6A8646AA1A63365B917290938331464D7704CB5FE8F86061897
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\hay_s.png	6E47406EE5A15320070377EB0DB3A30032683491AF24676D2F0839B05BC5C8D2	40	55	030C6C57B470D75E333924961361B5BF2874A74D7C14710D3DC89FA730B1205E
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\hidan_s.png	CDF0A435653481581A9439A9E42E583A00CEFAFB90E056F3B107E5F220CDC5B1	40	55	24597DC5BB4C561B148E8EA6D659981B7D13303CD48570846C0DAB1F312A758E
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\hinata_s.png	AE8923D11BDAB4760EE088A0310E9D7AA74F882D1FFAAD2905F7810EC8BB1FDF	40	55	183E47B903EE2AB129D340B74883E58CF84C982CBDB5BDCB7F7C5940AB7428FB
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\hiruzen_s.png	47BB91BA4239142AF8C2FED1B6ABA1784307BFDF392906725D18D065EBB646F0	40	55	E7C0108F6881B414B6B6EA6CAE81E6A8306CA9C40CC1B15A21D9B9443B2094BC
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\Hsasori_s.png	2EE442DDE3C29D0610E27DC469303E58DFE4DD97F9861C295BD8964A87212541	40	55	F29509B34916F6015B494A2C74CA3CDD8BAF2D4B50BBB7A2313A30CB88DF1FDC
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\huge_nin2_s.png	67CBA4EEA6375BA81D20E88EC4C40B5550F7E091B20CB57167B842A625D4A0C4	40	55	F0C6E567B0C57C4962725F58EC5285C00E47575430624126EEC1131434A0E1A4
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\huge_nin3_s.png	EA010EC0FA1690D867C760C758F65C6EB371ED46687629176B14BF5FC4EA090A	40	55	7B64538C7EDD2AE0824FD79EEE27650E0926931BD5EB2ECBE4EE77D4BB9CF9FA
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\huge_nin_s.png	B3A3619FC58C35DDDEEAF30E002ED629A4AC2E15D80D51CAD99D27E2F782045F	40	55	9EBC1999584ABF58E9D2FDE90C8EE346528F63E6F05E18578A0E6154B031FBA7
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\hunter_s.png	BC80DB4D521BA3AD8887E4489B483575E73C8DB6539274F9A097A938E346F191	40	55	7ABC1078407E476BCB7443A6C03EB1F5BE39C259D4754E7BB4CDDD1B23028318
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\itachi_s.png	3F77DBFD4FE4E20FF8336BB21C4B57F6B8907B5FC7AE372428641B3F9890E649	40	55	9B5B6876749A1148813077359BE7DAA900A0A95A9E314472B90A895DF4B5E8BD
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\jira_Sag_s.png	BEFF16F9798A494497F909F7B5EB6568828CF0DC59C99012CFCB3E569FC7B9A7	40	55	BA44356AA46360413734F899A9717F48F8C6265233B704D17A1A78B1A195FEF0
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\jiraiya_s.png	4932B2E6B3C57E5CF4EDA5B15346ECB4C93378C26F5215A481FC922E764E6A9F	40	55	29BBA68CFDAD4B1EDD08F7505C6EFBE9E59739D113FFBDFA795FD0225028A9D9
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\jiroubou1_s.png	F17619D32CEC2AF48F5056EAFA38F71BBFFA5E30815D4D9149CAEE33B135E13A	40	55	5716C4A94F82820343F1A1B4565BAABF5CEA8050948ADC21D4CBEF46C6A85E4F
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\jiroubou_s.png	B4CE7B3A2CAA2F0B7953A6C5985FB94ECA3508E273CFEA197B3586EDDF867CE8	40	55	D528AD16E91C40F2A988DD71497E35CF62C4F56D6281A57DB0D143DC017D1737
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\jugo_s.png	4086BEE758E4DB500F44AD207901DBBA300F7160CCA9909121F21573D77F2271	40	55	238039114352EA6624B35523769E5E09E81F00FD3AD2128DDC3F89528275A563
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\jugoCS2_s.png	440BC3F22CAD9457A1BD801731D207C0E5D778563F6C8A9B7DE70BF882E2FD39	40	55	5D53F02E3CEE47832090CE09800FEDE0B702086EF4A630E41C4336446F2C6776
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\kabuto_s.png	86A396D5178FB7E99EEC30FF83A1FB0193F529F54DBE060C8FA2E71FA362944F	40	55	0C0DE7C9EBA2FA0FA1A35ADC1CBB1F720B2C0D5E3AB0D55572ADBF3223B33173
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\kakashi_s.png	2D038025FB97992C81F3DF20AE2D5359BDBD378B13BD14BF68F4CA4FBE1C5945	40	55	3BF64D006C4A8136DA07B2E964E0A8C80FBD1A43B0FBCB6BB38F3F6DC25C8292
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\kakuzu_s.png	995FA62B35DC7ADEEF2485088390077321E0E20B1BF7595159D3B2F41425CE0F	40	55	BC908B9358EB0F321E48ED5D4A4BF30F64CEB567D6714BE0D14D0EE8241ADD6F
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\kakuzuUn_S.png	9523A2EFBAEBD502F6947AEA2156AE5E3AFB667130F4DBF63DB2EFF10DD70534	40	55	9C362304A2B61B3CD28016A4944F4DCE8236778B450B8FB41D951FD667F0E896
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\kankuro_s.png	7AAB4B3A9E7D3E028A0838F496CEE3C0175F18490B2287062B9358EB5121BDEA	40	55	589FCC2A444D81D49C844DB5B3354D429F8D73DD3711734ADDCAD4239469C44B
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\karin_s.png	78056BF6135313D4BBAD586F893E69E6FD7B7A85B5D1C8F64A1EF16281EF3397	40	55	8D412B6DE88F44F68A31174302F372ED31D3D6D661F96E4D494143F83BF45495
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\kiba_s.png	EFF8E36612354DB6E03662B7BD936FAA02C5D744016AEBC87F65968D03C936DB	40	51	20B533F086841579309643511DB41E8CAFAB6542F2869FCEED297F47B1D62C89
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\kidomaru1_s.png	BB04A22B08A44F76AA63FDAF2931160B6F22F5F264C9CC1431FD1CD2FCFD2D87	40	51	047EABE68FB05DF2CC7889532B420B05DF75E9ED927788CC173FE50291CB8E70
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\kidomaru_s.png	34742CA8870D7F789DDD23E44472699F762068BEF8ACB9E572FEBA54A3AD3280	40	51	2BA230B15B1EEFEFFD89ACDA54CD096243EC06889F11DE5DCC2E28C42B87401A
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\kimimaro_s.png	40DBBA4553CE45C7D3E468E6A59575491E9E4037E147F54913D4184D64C2B0CF	40	51	FEA5A5CD47B10B0EEF8318A56D112C67001EA9C26CE26B4B747845C5C088B994
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\kimimarocs2_s.png	2742808084C59EBCE055C56132C8F76E4B6AC315EF09E533F2E2C032F3383B14	40	51	3E1E8DD3F9CF984392D841FDE4A6CA8CDBC4F277EECA4C73F9F4855F3AB24619
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\kisame_s.png	75E4FEA2E09E570ECD207F7559B5D5219E9E1529CCCA2220A0C829C529B8DDDA	40	55	971831166174C16C4DACC47C2FEB1806C72540E34B7D0F9248BCD6774B587BD2
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\kisameSam_s.png	A1E6A18110E7A460499DEEE17060C400DF90FB0C62FFCFE3B250128E6E433C30	40	51	DC613EF6B67FB43CAF1C6E185DD0A689D818A1B08237F38D4B67FCDC0A7028A0
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\kisameUn_s.png	D5A5D3C3961320F2CF60F2DB09F28A1A7AEA50CCFA8BA72FB8386EE6EB1D82D0	40	55	5FE21193758099115B70B3A5E8E177752F8A0D0A3ADB4798C78E170571E0DF50
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\konan_s.png	DACC03BADD1E7F79B5F4B9A3E94C8D00336AC38000C73C3EE46F6CB39DDB0746	40	55	C2A7F2E0896389C261C2BABB2445D508B180E9D35B6BF8C20C2494E9748C761F
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\kyubi_s.png	3C189690C199C4D8812D5E3A1507B93762BAF27823DDF5135C6A6C6F0501AAFB	40	55	D9B3DCB7C5EC8E7376ECA5C06437D9A813E7A3BB360F8DD8E6B9BCCCB47B8067
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\minato_s.png	0E22C8E4D134D851B7F04CEE7ED436F554D955B4DD808947FC468EAA112D46AA	40	51	4E220454BE8854F9F60DBDEC43F7B2CB5163427D97164616FD0E69D22FE6FF4D
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\minatoKCM_s.png	31EB580043B2992C564E66E4CFECDE3AFE6A5CE7CF48D64829C23DE88F7F0D94	40	51	B298165EA5790F86B1EEB7F92A5BBF80FE4A9DD96255F055E620E139D6D25FB7
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\minatoSage_s.png	0E587CC103D078C94A7A50C1CEC39C58E0DDEE112C5620C87856F66DC0BD4C94	40	51	8EC792E5BED155C31958D2650BD7455A319B5AC67C4DC5B7F8A789075D3825FD
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\miz_s.png	C666050BE6937A2E635CEC8E553C59FDA66BA9A0E112AF28620971B2E85D2162	40	51	8D1623A270FF5D8DD5D3AA706FDA94373A87F1640D3659A4661055E0F756DD9A
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\naruto_s.png	9C12B2A2B38D2EFCDDF0986D5EE49F5B02DFC626BC0E9DD08A1C4801C270AD4A	40	51	66086E845C391F8AFB9E8E162C41FE51D05A87CD2D24FA615B1F43114608B2A4
J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\narutosage_s.png	8805A20D1581DFBFF8CC06F8952D65B83369E2C67330C1F9858628CB0D2C90C8	40	51	31EF26ECF09515D8C91B422087BE9971289AD8DAAA30173A4E3CE1724A0C7235
