oid	type	hp	mp	regen	hasStats	bound	cmp	doubleCost	weak	bonus	render	credit	mode	f6	phase	validFrame	pending	expectedMp
77	0	-100	0	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	-100	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	7
77	0	-100	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	-100	149	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	156
77	0	-100	149	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	149
77	0	-100	149	0	1	0	0	0	0	0	0	0	0	1	0	1	0	156
77	0	-100	149	0	1	0	0	0	0	0	0	0	1	1	0	1	0	149
77	0	-100	150	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	157
77	0	-100	150	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	150
77	0	-100	150	0	1	0	0	0	0	0	0	0	0	1	0	1	0	157
77	0	-100	150	0	1	0	0	0	0	0	0	0	1	1	0	1	0	150
77	0	-100	151	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	158
77	0	-100	151	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	151
77	0	-100	151	0	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	-100	151	0	1	0	0	0	0	0	0	0	1	1	0	1	0	151
77	0	-100	499	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	-100	499	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	499
77	0	-100	499	0	1	0	0	0	0	0	0	0	0	1	0	1	0	499
77	0	-100	499	0	1	0	0	0	0	0	0	0	1	1	0	1	0	499
77	0	-100	500	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	-100	500	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	500
77	0	-100	500	0	1	0	0	0	0	0	0	0	0	1	0	1	0	500
77	0	-100	500	0	1	0	0	0	0	0	0	0	1	1	0	1	0	500
77	0	-100	501	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	501
77	0	-100	501	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	501
77	0	-100	501	0	1	0	0	0	0	0	0	0	0	1	0	1	0	501
77	0	-100	501	0	1	0	0	0	0	0	0	0	1	1	0	1	0	501
77	0	0	-5	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	1
77	0	0	-5	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	0	-5	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1
77	0	0	-5	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	0	0	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	6
77	0	0	0	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	6
77	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	0	149	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	155
77	0	0	149	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	149
77	0	0	149	0	1	0	0	0	0	0	0	0	0	1	0	1	0	155
77	0	0	149	0	1	0	0	0	0	0	0	0	1	1	0	1	0	149
77	0	0	150	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	156
77	0	0	150	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	150
77	0	0	150	0	1	0	0	0	0	0	0	0	0	1	0	1	0	156
77	0	0	150	0	1	0	0	0	0	0	0	0	1	1	0	1	0	150
77	0	0	151	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	157
77	0	0	151	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	151
77	0	0	151	0	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	0	151	0	1	0	0	0	0	0	0	0	1	1	0	1	0	151
77	0	0	499	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	0	499	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	499
77	0	0	499	0	1	0	0	0	0	0	0	0	0	1	0	1	0	499
77	0	0	499	0	1	0	0	0	0	0	0	0	1	1	0	1	0	499
77	0	0	500	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	0	500	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	500
77	0	0	500	0	1	0	0	0	0	0	0	0	0	1	0	1	0	500
77	0	0	500	0	1	0	0	0	0	0	0	0	1	1	0	1	0	500
77	0	0	501	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	501
77	0	0	501	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	501
77	0	0	501	0	1	0	0	0	0	0	0	0	0	1	0	1	0	501
77	0	0	501	0	1	0	0	0	0	0	0	0	1	1	0	1	0	501
77	0	375	-5	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	0
77	0	375	-5	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	375	-5	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0
77	0	375	-5	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	375	0	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	2
77	0	375	0	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	375	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	2
77	0	375	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	375	149	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	151
77	0	375	149	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	149
77	0	375	149	0	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	375	149	0	1	0	0	0	0	0	0	0	1	1	0	1	0	149
77	0	375	150	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	152
77	0	375	150	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	150
77	0	375	150	0	1	0	0	0	0	0	0	0	0	1	0	1	0	152
77	0	375	150	0	1	0	0	0	0	0	0	0	1	1	0	1	0	150
77	0	375	151	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	153
77	0	375	151	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	151
77	0	375	151	0	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	375	151	0	1	0	0	0	0	0	0	0	1	1	0	1	0	151
77	0	375	499	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	375	499	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	499
77	0	375	499	0	1	0	0	0	0	0	0	0	0	1	0	1	0	499
77	0	375	499	0	1	0	0	0	0	0	0	0	1	1	0	1	0	499
77	0	375	500	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	375	500	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	500
77	0	375	500	0	1	0	0	0	0	0	0	0	0	1	0	1	0	500
77	0	375	500	0	1	0	0	0	0	0	0	0	1	1	0	1	0	500
77	0	375	501	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	501
77	0	375	501	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	501
77	0	375	501	0	1	0	0	0	0	0	0	0	0	1	0	1	0	501
77	0	375	501	0	1	0	0	0	0	0	0	0	1	1	0	1	0	501
77	0	499	-5	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	0
77	0	499	-5	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	499	-5	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0
77	0	499	-5	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	499	0	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	1
77	0	499	0	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	499	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1
77	0	499	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	499	149	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	150
77	0	499	149	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	149
77	0	499	149	0	1	0	0	0	0	0	0	0	0	1	0	1	0	150
77	0	499	149	0	1	0	0	0	0	0	0	0	1	1	0	1	0	149
77	0	499	150	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	151
77	0	499	150	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	150
77	0	499	150	0	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	499	150	0	1	0	0	0	0	0	0	0	1	1	0	1	0	150
77	0	499	151	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	152
77	0	499	151	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	151
77	0	499	151	0	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	499	151	0	1	0	0	0	0	0	0	0	1	1	0	1	0	151
77	0	499	499	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	499	499	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	499
77	0	499	499	0	1	0	0	0	0	0	0	0	0	1	0	1	0	499
77	0	499	499	0	1	0	0	0	0	0	0	0	1	1	0	1	0	499
77	0	499	500	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	499	500	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	500
77	0	499	500	0	1	0	0	0	0	0	0	0	0	1	0	1	0	500
77	0	499	500	0	1	0	0	0	0	0	0	0	1	1	0	1	0	500
77	0	499	501	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	501
77	0	499	501	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	501
77	0	499	501	0	1	0	0	0	0	0	0	0	0	1	0	1	0	501
77	0	499	501	0	1	0	0	0	0	0	0	0	1	1	0	1	0	501
77	0	500	-5	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	0
77	0	500	-5	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	500	-5	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0
77	0	500	-5	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	500	0	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	1
77	0	500	0	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	500	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1
77	0	500	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	500	149	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	150
77	0	500	149	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	149
77	0	500	149	0	1	0	0	0	0	0	0	0	0	1	0	1	0	150
77	0	500	149	0	1	0	0	0	0	0	0	0	1	1	0	1	0	149
77	0	500	150	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	151
77	0	500	150	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	150
77	0	500	150	0	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	500	150	0	1	0	0	0	0	0	0	0	1	1	0	1	0	150
77	0	500	151	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	152
77	0	500	151	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	151
77	0	500	151	0	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	500	151	0	1	0	0	0	0	0	0	0	1	1	0	1	0	151
77	0	500	499	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	500	499	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	499
77	0	500	499	0	1	0	0	0	0	0	0	0	0	1	0	1	0	499
77	0	500	499	0	1	0	0	0	0	0	0	0	1	1	0	1	0	499
77	0	500	500	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	500	500	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	500
77	0	500	500	0	1	0	0	0	0	0	0	0	0	1	0	1	0	500
77	0	500	500	0	1	0	0	0	0	0	0	0	1	1	0	1	0	500
77	0	500	501	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	501
77	0	500	501	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	501
77	0	500	501	0	1	0	0	0	0	0	0	0	0	1	0	1	0	501
77	0	500	501	0	1	0	0	0	0	0	0	0	1	1	0	1	0	501
77	0	650	-5	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	0
77	0	650	-5	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	650	-5	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0
77	0	650	-5	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	650	0	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	1
77	0	650	0	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	650	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1
77	0	650	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	650	149	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	150
77	0	650	149	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	149
77	0	650	149	0	1	0	0	0	0	0	0	0	0	1	0	1	0	150
77	0	650	149	0	1	0	0	0	0	0	0	0	1	1	0	1	0	149
77	0	650	150	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	151
77	0	650	150	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	150
77	0	650	150	0	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	650	150	0	1	0	0	0	0	0	0	0	1	1	0	1	0	150
77	0	650	151	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	152
77	0	650	151	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	151
77	0	650	151	0	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	650	151	0	1	0	0	0	0	0	0	0	1	1	0	1	0	151
77	0	650	499	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	650	499	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	499
77	0	650	499	0	1	0	0	0	0	0	0	0	0	1	0	1	0	499
77	0	650	499	0	1	0	0	0	0	0	0	0	1	1	0	1	0	499
77	0	650	500	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	650	500	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	500
77	0	650	500	0	1	0	0	0	0	0	0	0	0	1	0	1	0	500
77	0	650	500	0	1	0	0	0	0	0	0	0	1	1	0	1	0	500
77	0	650	501	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	501
77	0	650	501	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	501
77	0	650	501	0	1	0	0	0	0	0	0	0	0	1	0	1	0	501
77	0	650	501	0	1	0	0	0	0	0	0	0	1	1	0	1	0	501
77	0	-100	-5	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	1
77	0	-100	-5	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	-100	-5	2	1	0	0	0	0	0	0	0	0	1	0	1	0	1
77	0	-100	-5	2	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	-100	0	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	6
77	0	-100	0	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	-100	0	2	1	0	0	0	0	0	0	0	0	1	0	1	0	6
77	0	-100	0	2	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	-100	149	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	155
77	0	-100	149	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	149
77	0	-100	149	2	1	0	0	0	0	0	0	0	0	1	0	1	0	155
77	0	-100	149	2	1	0	0	0	0	0	0	0	1	1	0	1	0	149
77	0	-100	150	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	156
77	0	-100	150	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	150
77	0	-100	150	2	1	0	0	0	0	0	0	0	0	1	0	1	0	156
77	0	-100	150	2	1	0	0	0	0	0	0	0	1	1	0	1	0	150
77	0	-100	151	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	157
77	0	-100	151	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	151
77	0	-100	151	2	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	-100	151	2	1	0	0	0	0	0	0	0	1	1	0	1	0	151
77	0	-100	499	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	-100	499	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	499
77	0	-100	499	2	1	0	0	0	0	0	0	0	0	1	0	1	0	499
77	0	-100	499	2	1	0	0	0	0	0	0	0	1	1	0	1	0	499
77	0	-100	500	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	-100	500	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	500
77	0	-100	500	2	1	0	0	0	0	0	0	0	0	1	0	1	0	500
77	0	-100	500	2	1	0	0	0	0	0	0	0	1	1	0	1	0	500
77	0	-100	501	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	501
77	0	-100	501	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	501
77	0	-100	501	2	1	0	0	0	0	0	0	0	0	1	0	1	0	501
77	0	-100	501	2	1	0	0	0	0	0	0	0	1	1	0	1	0	501
77	0	0	-5	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	1
77	0	0	-5	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	0	-5	2	1	0	0	0	0	0	0	0	0	1	0	1	0	1
77	0	0	-5	2	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	0	0	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	6
77	0	0	0	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	1	0	6
77	0	0	0	2	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	0	149	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	155
77	0	0	149	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	149
77	0	0	149	2	1	0	0	0	0	0	0	0	0	1	0	1	0	155
77	0	0	149	2	1	0	0	0	0	0	0	0	1	1	0	1	0	149
77	0	0	150	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	156
77	0	0	150	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	150
77	0	0	150	2	1	0	0	0	0	0	0	0	0	1	0	1	0	156
77	0	0	150	2	1	0	0	0	0	0	0	0	1	1	0	1	0	150
77	0	0	151	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	157
77	0	0	151	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	151
77	0	0	151	2	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	0	151	2	1	0	0	0	0	0	0	0	1	1	0	1	0	151
77	0	0	499	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	0	499	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	499
77	0	0	499	2	1	0	0	0	0	0	0	0	0	1	0	1	0	499
77	0	0	499	2	1	0	0	0	0	0	0	0	1	1	0	1	0	499
77	0	0	500	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	0	500	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	500
77	0	0	500	2	1	0	0	0	0	0	0	0	0	1	0	1	0	500
77	0	0	500	2	1	0	0	0	0	0	0	0	1	1	0	1	0	500
77	0	0	501	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	501
77	0	0	501	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	501
77	0	0	501	2	1	0	0	0	0	0	0	0	0	1	0	1	0	501
77	0	0	501	2	1	0	0	0	0	0	0	0	1	1	0	1	0	501
77	0	375	-5	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	0
77	0	375	-5	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	375	-5	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0
77	0	375	-5	2	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	375	0	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	4
77	0	375	0	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	375	0	2	1	0	0	0	0	0	0	0	0	1	0	1	0	4
77	0	375	0	2	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	375	149	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	153
77	0	375	149	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	149
77	0	375	149	2	1	0	0	0	0	0	0	0	0	1	0	1	0	153
77	0	375	149	2	1	0	0	0	0	0	0	0	1	1	0	1	0	149
77	0	375	150	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	154
77	0	375	150	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	150
77	0	375	150	2	1	0	0	0	0	0	0	0	0	1	0	1	0	154
77	0	375	150	2	1	0	0	0	0	0	0	0	1	1	0	1	0	150
77	0	375	151	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	155
77	0	375	151	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	151
77	0	375	151	2	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	375	151	2	1	0	0	0	0	0	0	0	1	1	0	1	0	151
77	0	375	499	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	375	499	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	499
77	0	375	499	2	1	0	0	0	0	0	0	0	0	1	0	1	0	499
77	0	375	499	2	1	0	0	0	0	0	0	0	1	1	0	1	0	499
77	0	375	500	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	375	500	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	500
77	0	375	500	2	1	0	0	0	0	0	0	0	0	1	0	1	0	500
77	0	375	500	2	1	0	0	0	0	0	0	0	1	1	0	1	0	500
77	0	375	501	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	501
77	0	375	501	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	501
77	0	375	501	2	1	0	0	0	0	0	0	0	0	1	0	1	0	501
77	0	375	501	2	1	0	0	0	0	0	0	0	1	1	0	1	0	501
77	0	499	-5	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	0
77	0	499	-5	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	499	-5	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0
77	0	499	-5	2	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	499	0	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	3
77	0	499	0	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	499	0	2	1	0	0	0	0	0	0	0	0	1	0	1	0	3
77	0	499	0	2	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	499	149	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	152
77	0	499	149	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	149
77	0	499	149	2	1	0	0	0	0	0	0	0	0	1	0	1	0	152
77	0	499	149	2	1	0	0	0	0	0	0	0	1	1	0	1	0	149
77	0	499	150	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	153
77	0	499	150	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	150
77	0	499	150	2	1	0	0	0	0	0	0	0	0	1	0	1	0	153
77	0	499	150	2	1	0	0	0	0	0	0	0	1	1	0	1	0	150
77	0	499	151	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	154
77	0	499	151	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	151
77	0	499	151	2	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	499	151	2	1	0	0	0	0	0	0	0	1	1	0	1	0	151
77	0	499	499	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	499	499	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	499
77	0	499	499	2	1	0	0	0	0	0	0	0	0	1	0	1	0	499
77	0	499	499	2	1	0	0	0	0	0	0	0	1	1	0	1	0	499
77	0	499	500	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	499	500	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	500
77	0	499	500	2	1	0	0	0	0	0	0	0	0	1	0	1	0	500
77	0	499	500	2	1	0	0	0	0	0	0	0	1	1	0	1	0	500
77	0	499	501	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	501
77	0	499	501	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	501
77	0	499	501	2	1	0	0	0	0	0	0	0	0	1	0	1	0	501
77	0	499	501	2	1	0	0	0	0	0	0	0	1	1	0	1	0	501
77	0	500	-5	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	0
77	0	500	-5	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	500	-5	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0
77	0	500	-5	2	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	500	0	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	3
77	0	500	0	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	500	0	2	1	0	0	0	0	0	0	0	0	1	0	1	0	3
77	0	500	0	2	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	500	149	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	152
77	0	500	149	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	149
77	0	500	149	2	1	0	0	0	0	0	0	0	0	1	0	1	0	152
77	0	500	149	2	1	0	0	0	0	0	0	0	1	1	0	1	0	149
77	0	500	150	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	153
77	0	500	150	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	150
77	0	500	150	2	1	0	0	0	0	0	0	0	0	1	0	1	0	153
77	0	500	150	2	1	0	0	0	0	0	0	0	1	1	0	1	0	150
77	0	500	151	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	154
77	0	500	151	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	151
77	0	500	151	2	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	500	151	2	1	0	0	0	0	0	0	0	1	1	0	1	0	151
77	0	500	499	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	500	499	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	499
77	0	500	499	2	1	0	0	0	0	0	0	0	0	1	0	1	0	499
77	0	500	499	2	1	0	0	0	0	0	0	0	1	1	0	1	0	499
77	0	500	500	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	500	500	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	500
77	0	500	500	2	1	0	0	0	0	0	0	0	0	1	0	1	0	500
77	0	500	500	2	1	0	0	0	0	0	0	0	1	1	0	1	0	500
77	0	500	501	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	501
77	0	500	501	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	501
77	0	500	501	2	1	0	0	0	0	0	0	0	0	1	0	1	0	501
77	0	500	501	2	1	0	0	0	0	0	0	0	1	1	0	1	0	501
77	0	650	-5	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	0
77	0	650	-5	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	650	-5	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0
77	0	650	-5	2	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	650	0	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	3
77	0	650	0	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	650	0	2	1	0	0	0	0	0	0	0	0	1	0	1	0	3
77	0	650	0	2	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	650	149	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	152
77	0	650	149	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	149
77	0	650	149	2	1	0	0	0	0	0	0	0	0	1	0	1	0	152
77	0	650	149	2	1	0	0	0	0	0	0	0	1	1	0	1	0	149
