side,sourceDat,layer,token,resolved,resolution,hash,domain,migrationAuthorized
native,c/sako/sako.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sako/sako1.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sako/sako1.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sako/sako1.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sako/sako1.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sako/suk.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sako/suk.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sako/suk.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sako/suk.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sako/suk1.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sako/suk1.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sako/suk1.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sako/suk1.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sako/uko.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sako/uko.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sako/uko.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sako/uko1.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sako/uko1.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sako/uko1.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/saku/saku.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/saku/saku.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/saku/saku.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/saku/saku.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/saku/saku2.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/saku/saku2.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/saku/saku2.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/saku/saku2.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/saku/saku3.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/saku/saku3.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/saku/saku3.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/saku/saku3.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/saso/hsa.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/saso/hsa.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/saso/hsa.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/saso/hsa.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/saso/pup.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/saso/pup.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/saso/saso.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/saso/saso.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/saso/saso.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/saso/saso.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sasu/cs2.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sasu/cs2.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sasu/cs2.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sasu/cs2.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sasu/mss.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sasu/mss.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sasu/mss.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sasu/mss.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sasu/sasu.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sasu/sasu.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sasu/sasu.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sasu/sasu.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sasu/sus.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sasu/sus.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sasu/sus.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sasu/sus.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/shik/shik.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/shik/shik.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/shik/shik.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/shik/shik.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/shino/shino.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/shino/shino.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/shino/shino.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/shino/shino.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/shis/shis.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/shis/shis.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/shis/shis.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/shis/shis.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sui/sui.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sui/sui.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sui/sui.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sui/sui.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/tay/tay.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/tay/tay.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/tay/tay.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/tay/tay.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/tay/tay1.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/tay/tay1.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/tay/tay1.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
