sourceDat,role,token,resolved,resolution,domain,hash,disposition,format,width,height
data/resource.dat,bmp:pic,sprite\UI\CMA.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\CMA.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,526B6DA1E88F769ACBE1713B68D242ECDAC3EA1387E344947444411A0292AC91,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,130,120
data/resource.dat,bmp:pic,sprite\UI\CMA2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\CMA2.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,526B6DA1E88F769ACBE1713B68D242ECDAC3EA1387E344947444411A0292AC91,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,130,120
data/resource.dat,bmp:pic,sprite\UI\CMC.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\CMC.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,523D4A6ED57E6908F367928D186997746878BDBC2332FE8340E35CA2E567FEB8,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,365,103
data/resource.dat,bmp:pic,sprite\UI\CMC2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\CMC2.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,C63C4FE0D960275BC2D4B004913E3743A7287A77C61B18C33DEC69DDBCE37CC0,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,365,155
data/resource.dat,bmp:pic,sprite\UI\CS2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\CS2.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,94EB85035799D0F15E75CAAAD4429C1AE6C712C2FA43211BC1E8791C5DCF5513,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,106,91
data/resource.dat,bmp:pic,sprite\UI\CS3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\CS3.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,E07B708560B73EE3CF608AFCE670D0E3612A37903052CC1A3DB1BBA6DABA8324,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,106,91
data/resource.dat,bmp:pic,sprite\UI\CS4.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\CS4.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,2F4F1D74899E1F6C8AB76BDA9E8FF8251C88F0CF6FDEF8BBA37F16A18E44738D,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,106,91
data/resource.dat,bmp:pic,sprite\UI\CS5.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\CS5.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,FE93D69FAE8BB2D1BA9728562EC429866F1AD1D8F5E39252539BB968B081A4A1,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,106,91
data/resource.dat,bmp:pic,sprite\UI\CS6.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\CS6.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,DAA19FFCC1834F3785142F51C5D0628750D36BE3F51AB58420FBA5432BFA2867,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,106,91
data/resource.dat,bmp:pic,sprite\UI\DEMO.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\DEMO.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,378DBFEA7CA841C5D7D227C78FE7DB7AD91AF53CF449D64A96D33C0725A3D699,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,128,54
data/resource.dat,bmp:pic,sprite\UI\ENDING.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\ENDING.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,94514BAD5B35F5094C83B4B8751BA444E862A546B83E86E2AA62503F4D6C1547,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,419,552
data/resource.dat,bmp:pic,sprite\UI\LF2_CURSOR.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\LF2_CURSOR.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,9E819C8D1EA55CD879578BC5BBD52284C3FA9988A6BCB09ECED83CBEF882EFBD,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,16,31
data/resource.dat,bmp:pic,sprite\UI\LOSE_ALIVE.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\LOSE_ALIVE.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,72B046314B562DF2B78D1C8230F438D8689EA5E801849685821B5DBD85A462A2,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,53,11
data/resource.dat,bmp:pic,sprite\UI\LOSE_DEAD.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\LOSE_DEAD.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,0706B9CC5947C5FA07DD3CB04FD1816996EAF2C1512ADCE23DB4DBB869BB7BA1,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,53,11
data/resource.dat,bmp:pic,sprite\UI\MENU_CLIP.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\MENU_CLIP.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,C43BCAD0AA06F7586ADE9D28D4C8E0F5EB2DA80C65F271604C5CCDFBB8DDBF5E,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,794,500
data/resource.dat,bmp:pic,sprite\UI\MENU_CLIP2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\MENU_CLIP2.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,887CDF6B21D6E48CBE3F3BD7D4C02CE73C91CEB1481E4B8FED07AAC532452A32,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,704,359
data/resource.dat,bmp:pic,sprite\UI\MENU_CLIP3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\MENU_CLIP3.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,45964A54B58C3C29E0128ED74B945B9B31D0B938079A7F87329BFBD5829E832B,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,794,600
data/resource.dat,bmp:pic,sprite\UI\MENU_CLIP4.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\MENU_CLIP4.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,6555290053BFE67EDA0EAD5968E83C9F5DABDE9E7F9B059E3ADC95CC310B3025,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,794,600
data/resource.dat,bmp:pic,sprite\UI\MENU_CLIP5.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\MENU_CLIP5.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,CA6EE1E94A4E93FF1C9535ED5795C219240F61D1328755F63D1D0C23DA138895,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,531,383
data/resource.dat,bmp:pic,sprite\UI\MENU_CLIP6.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\MENU_CLIP6.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,60ED17A3A2876D4C2B5DB5D811E49F64760BBA0D7FEB58AAFC1BA980147C5AE1,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,794,264
data/resource.dat,bmp:pic,sprite\UI\PAUSE.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\PAUSE.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,5ED9DD9B93613FC051CCEA7E8ADF653A0CE9E0767B93530DF8EC297E7E656755,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,99,32
data/resource.dat,bmp:pic,sprite\UI\RFACE.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\RFACE.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,4938903E57089D109B3C021E4BCF83BE7838B938C3BC429DC943795754F68132,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,145,223
data/resource.dat,bmp:pic,sprite\UI\SCORE_BOARD1.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\SCORE_BOARD1.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,3D32768320389C30670BE2DC138CF78225403437078E07296428B15394F8B2EA,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,490,61
data/resource.dat,bmp:pic,sprite\UI\SCORE_BOARD2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\SCORE_BOARD2.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,A6BEB5872D2C37A19C7A8DD7131CE9150C1B094E576689E1CCF3553FCC609BE5,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,490,56
data/resource.dat,bmp:pic,sprite\UI\SCORE_BOARD3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\SCORE_BOARD3.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,7DA0067B92319B1426AD438ED0C82A704665D3312D03CE152847AC1182FF0DC1,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,490,32
data/resource.dat,bmp:pic,sprite\UI\SCORE_BOARD4.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\SCORE_BOARD4.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,555C8C1C6E6104F5FB56EAAFB8A6B4721747F08A697CC13E13ECEDDFE090BF03,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,490,45
data/resource.dat,bmp:pic,sprite\UI\SLOGAN.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\SLOGAN.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,CF07813678AF10F2E463BFAACD20AA20D363DA87FE5303C90EADD07CBC977F2B,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,597,265
data/resource.dat,bmp:pic,sprite\UI\SPARK.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\SPARK.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,15D8843E0CE87FF63F46DFF7170D30C23BAEA0F2799434B26717AADFD5EC881B,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,500,320
data/resource.dat,bmp:pic,sprite\UI\WIN_ALIVE.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\WIN_ALIVE.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,CC736D4BE525FB8AFDA9FA52511782CD63A75B3BD3CA6103D47AFCA1B7AC221F,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,53,11
data/resource.dat,bmp:pic,sprite\UI\WIN_DEAD.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\WIN_DEAD.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,2DFD930AE05F758C1B05882D6D4E9B6C7C5EA1C4BAAB90E50B10D3CCE43B20DB,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,53,11
data/resource.dat,bmp:pic,sprite\UI\WORDS0.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\WORDS0.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,CE459CEC36289543D4A4D344B133E35E9D9A5BCD5DDE0B07AFE9E1C99AF463E5,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,251,257
data/resource.dat,bmp:pic,sprite\UI\WORDS1.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\WORDS1.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,E959F2C6A992ED75DA9AFB335F379D35ECAB686D1E9F4B3B60E240D084B265DC,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,251,257
data/resource.dat,bmp:pic,sprite\UI\WORDS2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\WORDS2.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,B75FDC4B8413A1427BEB7482DF10621F91B9B5BCC91589CA6CC1E7AACB673E0A,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,251,257
data/resource.dat,bmp:pic,sprite\UI\WORDS3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\WORDS3.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,0A1BE25062D8043C9614BF0180FB13F7068B3BA62B77B6533AA873EA6826451A,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,251,257
data/resource.dat,bmp:pic,sprite\UI\WORDS4.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\WORDS4.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,20879D07EE7DEFFBD1EFF3592E1FE24595B0D2E600EE4755F1704616311FBAA6,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,251,257
data/resource.dat,bmp:pic,sprite\UI\WORDS5.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\WORDS5.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,6F704853CC86D70349C724411E74C89B93EF6BCD8DD637BA321FA1B4ECC73F90,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,251,257
data/resource.dat,bmp:pic,sprite\UI\information.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\information.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,4513B869B37ABC1CB28D5874CF440A646BE0BFB11FE882286AA1414FB9AF1B14,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,150,97
data/resource.dat,top:pic,sprite\UI\extra\BG1o1.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\extra\BG1o1.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,1497937F9E44D77E9BAD023AD9E6078163862730114E7507A700156EE88C7ABA,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,1335,730
data/resource.dat,top:pic,sprite\UI\extra\BG2o2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\extra\BG2o2.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,EAB9F5E8B7D2BF9D8C054348D12AFABB2AD7238CAB851AA9EF54198DC5CFBDEF,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,1335,730
data/resource.dat,top:pic,sprite\UI\extra\branch.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\extra\branch.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,2A5F95E0914DF0B84ECE474D213DE09D7CE52F6AA4140C498BFC841602FD7E88,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,536,332
data/resource.dat,top:pic,sprite\UI\extra\branch2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\extra\branch2.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,B10B434169ADFC9BDE1959E1D5E7321CA018861CC9F7B64CBCCE6D874D2EDC68,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,536,332
data/resource.dat,top:pic,sprite\UI\extra\human.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\extra\human.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,87FC3B2C6C0FEE16024444213617ABEB1625D6D611CEFCB0EADFFBAB66297FD9,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,65,25
data/resource.dat,top:pic,sprite\UI\extra\player.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\extra\player.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,EDB990C5175CCECC3CAA922E0CC7BE6E88B368C751520A4EB556E471F1A62E0A,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,80,34
data/resource.dat,top:pic,sprite\UI\extra\recording_background.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\extra\recording_background.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,AB412997F6E5F03FE0455D821E3C25323568A559749C497C5B9143D85D603685,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,424,21
data/stage.dat,top:pic,b\Cav\t.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\b\Cav\t.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,C1E0A650BD818725CF0A606C2696731D9DC0D37CB3A0EA45E16F10EFC06835D7,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,246,127
data/stage.dat,top:pic,b\Des\t.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\b\Des\t.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,8A50EC5E38C776D590CFE6BE8A13A52EAD40F5E25CF82C5F170A1C6A9A9AC7D8,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,246,127
data/stage.dat,top:pic,b\For\t.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\b\For\t.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,986FC0AF0DBAC0F3D8592D920B1FC656B59B326BDA4C37F0E4E966D50DB39D0E,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,246,127
data/stage.dat,top:pic,b\Hid\t.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\b\Hid\t.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,5AFDF278803DF1418D38A889903C8262AA9B3658A730E4F10C3BBA91C55517DB,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,246,127
data/stage.dat,top:pic,b\Rai\t.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\b\Rai\t.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,E8115CDAE21050054A9E7AA30EE789CE4B07374CD0924DE27830F3417DCD2B76,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,246,127
data/stage.dat,top:pic,b\Ram\t.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\b\Ram\t.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,9E4B7800F7228EAA2920861A5F7CCB67A6E7B67C1DC9E63F8FB228F2DD9887BA,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,246,127
data/stage.dat,top:pic,b\Sno\t.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\b\Sno\t.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,1F89FEB84CF228D2F1077E9B73FD827E3CA251B653E5C0CA660F3C239F30B86C,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,246,127
data/stage.dat,top:small,b\Cav\t.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\b\Cav\t.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,C1E0A650BD818725CF0A606C2696731D9DC0D37CB3A0EA45E16F10EFC06835D7,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,246,127
data/stage.dat,top:small,b\Des\t.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\b\Des\t.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,8A50EC5E38C776D590CFE6BE8A13A52EAD40F5E25CF82C5F170A1C6A9A9AC7D8,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,246,127
data/stage.dat,top:small,b\For\t.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\b\For\t.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,986FC0AF0DBAC0F3D8592D920B1FC656B59B326BDA4C37F0E4E966D50DB39D0E,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,246,127
data/stage.dat,top:small,b\Hid\t.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\b\Hid\t.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,5AFDF278803DF1418D38A889903C8262AA9B3658A730E4F10C3BBA91C55517DB,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,246,127
data/stage.dat,top:small,b\Rai\t.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\b\Rai\t.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,E8115CDAE21050054A9E7AA30EE789CE4B07374CD0924DE27830F3417DCD2B76,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,246,127
data/stage.dat,top:small,b\Ram\t.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\b\Ram\t.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,9E4B7800F7228EAA2920861A5F7CCB67A6E7B67C1DC9E63F8FB228F2DD9887BA,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,246,127
data/stage.dat,top:small,b\Sno\t.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\b\Sno\t.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,1F89FEB84CF228D2F1077E9B73FD827E3CA251B653E5C0CA660F3C239F30B86C,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,246,127
data/system.dat,top:pic,sprite\loading\menu_wait.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\Loading\menu_wait.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,5ACEF59287785B1B734610ED1F95673DFC85BC722FF84D8328C68247009F6136,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,1350,748
